component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C6433,L4,TypeB,34.88,1.09,12.0,13.0,14.0,15.0,1.2,1.3,1.4,1.5,Normal,50,1,12.0,12.0,,12.0,12.0,12.0,12.0,0.0,0.0,1,13.0,13.0,,13.0,13.0,13.0,13.0,0.0,0.0,1,14.0,14.0,,14.0,14.0,14.0,14.0,0.0,0.0,1,15.0,15.0,,15.0,15.0,15.0,15.0,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,1.3,1.3,,1.3,1.3,1.3,1.3,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.5,1.5,,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.06408521060487,0,0.032042605302435,0,0,0.0,0.02082769344658275,2.08,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6434,L4,TypeB,26.65,1.16,14.2,16.2,19.2,24.2,1.42,1.62,1.92,2.42,Latent_Defect,50,1,14.2,14.2,,14.2,14.2,14.2,14.2,0.0,0.0,1,16.2,16.2,,16.2,16.2,16.2,16.2,0.0,0.0,1,19.2,19.2,,19.2,19.2,19.2,19.2,0.0,0.0,1,24.2,24.2,,24.2,24.2,24.2,24.2,0.0,0.0,1,1.42,1.42,,1.42,1.42,1.42,1.42,0.0,0.0,1,1.62,1.62,,1.62,1.62,1.62,1.62,0.0,0.0,1,1.92,1.92,,1.92,1.92,1.92,1.92,0.0,0.0,1,2.42,2.42,,2.42,2.42,2.42,2.42,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.26846597819894424,0,0.13423298909947212,0,0,0.0,0.08725144291465688,8.73,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6435,L4,TypeB,30.31,1.02,10.25,10.25,10.25,10.25,1.02,1.02,1.02,1.02,High_Stable,50,1,10.25,10.25,,10.25,10.25,10.25,10.25,0.0,0.0,1,10.25,10.25,,10.25,10.25,10.25,10.25,0.0,0.0,1,10.25,10.25,,10.25,10.25,10.25,10.25,0.0,0.0,1,10.25,10.25,,10.25,10.25,10.25,10.25,0.0,0.0,1,1.02,1.02,,1.02,1.02,1.02,1.02,0.0,0.0,1,1.02,1.02,,1.02,1.02,1.02,1.02,0.0,0.0,1,1.02,1.02,,1.02,1.02,1.02,1.02,0.0,0.0,1,1.02,1.02,,1.02,1.02,1.02,1.02,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.19258345741048988,0,0.09629172870524494,0,0,0.0,0.06258962365840921,6.26,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6436,L4,TypeA,31.83,1.01,10.48,10.48,10.48,10.48,1.05,1.05,1.05,1.05,High_Stable,50,1,10.48,10.48,,10.48,10.48,10.48,10.48,0.0,0.0,1,10.48,10.48,,10.48,10.48,10.48,10.48,0.0,0.0,1,10.48,10.48,,10.48,10.48,10.48,10.48,0.0,0.0,1,10.48,10.48,,10.48,10.48,10.48,10.48,0.0,0.0,1,1.05,1.05,,1.05,1.05,1.05,1.05,0.0,0.0,1,1.05,1.05,,1.05,1.05,1.05,1.05,0.0,0.0,1,1.05,1.05,,1.05,1.05,1.05,1.05,0.0,0.0,1,1.05,1.05,,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18429990206422536,0,0.09214995103211268,0,0,0.0,0.05989746817087324,5.99,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6437,L4,TypeC,25.08,1.25,11.42,12.42,13.42,14.42,1.14,1.24,1.34,1.44,Normal,50,1,11.42,11.42,,11.42,11.42,11.42,11.42,0.0,0.0,1,12.42,12.42,,12.42,12.42,12.42,12.42,0.0,0.0,1,13.42,13.42,,13.42,13.42,13.42,13.42,0.0,0.0,1,14.42,14.42,,14.42,14.42,14.42,14.42,0.0,0.0,1,1.14,1.14,,1.14,1.14,1.14,1.14,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,1,1.34,1.34,,1.34,1.34,1.34,1.34,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.09341861155864663,0,0.046709305779323314,0,0,0.0,0.030361048756560156,3.04,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6438,L4,TypeA,34.24,1.09,11.48,12.48,31.48,33.48,1.15,1.25,3.15,3.35,Sudden_Anomaly,50,1,11.48,11.48,,11.48,11.48,11.48,11.48,0.0,0.0,1,12.48,12.48,,12.48,12.48,12.48,12.48,0.0,0.0,1,31.48,31.48,,31.48,31.48,31.48,31.48,0.0,0.0,1,33.48,33.48,,33.48,33.48,33.48,33.48,0.0,0.0,1,1.15,1.15,,1.15,1.15,1.15,1.15,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,1,3.15,3.15,,3.15,3.15,3.15,3.15,0.0,0.0,1,3.35,3.35,,3.35,3.35,3.35,3.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.25401611414534464,0,0.12700805707267232,0,0,0.0,0.08255523709723701,8.26,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6439,L4,TypeB,34.69,1.07,9.93,11.93,14.93,19.93,0.99,1.19,1.49,1.99,Latent_Defect,50,1,9.93,9.93,,9.93,9.93,9.93,9.93,0.0,0.0,1,11.93,11.93,,11.93,11.93,11.93,11.93,0.0,0.0,1,14.93,14.93,,14.93,14.93,14.93,14.93,0.0,0.0,1,19.93,19.93,,19.93,19.93,19.93,19.93,0.0,0.0,1,0.99,0.99,,0.99,0.99,0.99,0.99,0.0,0.0,1,1.19,1.19,,1.19,1.19,1.19,1.19,0.0,0.0,1,1.49,1.49,,1.49,1.49,1.49,1.49,0.0,0.0,1,1.99,1.99,,1.99,1.99,1.99,1.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.21783454987816617,0,0.10891727493908308,0,0,0.0,0.070796228710404,7.08,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6440,L4,TypeB,32.35,1.17,12.06,13.06,32.06,34.06,1.21,1.31,3.21,3.41,Sudden_Anomaly,50,1,12.06,12.06,,12.06,12.06,12.06,12.06,0.0,0.0,1,13.06,13.06,,13.06,13.06,13.06,13.06,0.0,0.0,1,32.06,32.06,,32.06,32.06,32.06,32.06,0.0,0.0,1,34.06,34.06,,34.06,34.06,34.06,34.06,0.0,0.0,1,1.21,1.21,,1.21,1.21,1.21,1.21,0.0,0.0,1,1.31,1.31,,1.31,1.31,1.31,1.31,0.0,0.0,1,3.21,3.21,,3.21,3.21,3.21,3.21,0.0,0.0,1,3.41,3.41,,3.41,3.41,3.41,3.41,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.22474300049447837,0,0.11237150024723919,0,0,0.0,0.07304147516070547,7.3,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6441,L4,TypeA,28.48,1.05,9.01,11.01,14.01,19.01,0.9,1.1,1.4,1.9,Latent_Defect,50,1,9.01,9.01,,9.01,9.01,9.01,9.01,0.0,0.0,1,11.01,11.01,,11.01,11.01,11.01,11.01,0.0,0.0,1,14.01,14.01,,14.01,14.01,14.01,14.01,0.0,0.0,1,19.01,19.01,,19.01,19.01,19.01,19.01,0.0,0.0,1,0.9,0.9,,0.9,0.9,0.9,0.9,0.0,0.0,1,1.1,1.1,,1.1,1.1,1.1,1.1,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.9,1.9,,1.9,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2445298870869564,0,0.1222649435434782,0,0,0.0,0.07947221330326083,7.95,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6442,L4,TypeC,31.69,1.21,14.86,15.86,16.86,17.86,1.49,1.59,1.69,1.79,Normal,50,1,14.86,14.86,,14.86,14.86,14.86,14.86,0.0,0.0,1,15.86,15.86,,15.86,15.86,15.86,15.86,0.0,0.0,1,16.86,16.86,,16.86,16.86,16.86,16.86,0.0,0.0,1,17.86,17.86,,17.86,17.86,17.86,17.86,0.0,0.0,1,1.49,1.49,,1.49,1.49,1.49,1.49,0.0,0.0,1,1.59,1.59,,1.59,1.59,1.59,1.59,0.0,0.0,1,1.69,1.69,,1.69,1.69,1.69,1.69,0.0,0.0,1,1.79,1.79,,1.79,1.79,1.79,1.79,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2113095934829972,0,0.1056547967414986,0,0,0.0,0.06867561788197409,6.87,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6443,L4,TypeB,27.69,1.09,14.26,15.26,16.26,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50,1,14.26,14.26,,14.26,14.26,14.26,14.26,0.0,0.0,1,15.26,15.26,,15.26,15.26,15.26,15.26,0.0,0.0,1,16.26,16.26,,16.26,16.26,16.26,16.26,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.43,1.43,,1.43,1.43,1.43,1.43,0.0,0.0,1,1.53,1.53,,1.53,1.53,1.53,1.53,0.0,0.0,1,1.63,1.63,,1.63,1.63,1.63,1.63,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.3197550359547596,0,0.1598775179773798,0,1,10.0,0.3539203866852969,35.39,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C6444,L4,TypeB,27.76,1.05,9.99,10.99,11.99,12.99,1.0,1.1,1.2,1.3,Normal,50,1,9.99,9.99,,9.99,9.99,9.99,9.99,0.0,0.0,1,10.99,10.99,,10.99,10.99,10.99,10.99,0.0,0.0,1,11.99,11.99,,11.99,11.99,11.99,11.99,0.0,0.0,1,12.99,12.99,,12.99,12.99,12.99,12.99,0.0,0.0,1,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,1,1.1,1.1,,1.1,1.1,1.1,1.1,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,1.3,1.3,,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.053448192940967615,0,0.026724096470483807,0,0,0.0,0.017370662705814475,1.74,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6445,L4,TypeA,26.42,1.24,13.12,14.12,15.12,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50,1,13.12,13.12,,13.12,13.12,13.12,13.12,0.0,0.0,1,14.12,14.12,,14.12,14.12,14.12,14.12,0.0,0.0,1,15.12,15.12,,15.12,15.12,15.12,15.12,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.31,1.31,,1.31,1.31,1.31,1.31,0.0,0.0,1,1.41,1.41,,1.41,1.41,1.41,1.41,0.0,0.0,1,1.51,1.51,,1.51,1.51,1.51,1.51,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.24848286761388313,0,0.12424143380694157,0,1,10.0,0.330756931974512,33.08,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C6446,L4,TypeC,34.95,1.01,8.18,9.18,10.18,11.18,0.82,0.92,1.02,1.12,Normal,50,1,8.18,8.18,,8.18,8.18,8.18,8.18,0.0,0.0,1,9.18,9.18,,9.18,9.18,9.18,9.18,0.0,0.0,1,10.18,10.18,,10.18,10.18,10.18,10.18,0.0,0.0,1,11.18,11.18,,11.18,11.18,11.18,11.18,0.0,0.0,1,0.82,0.82,,0.82,0.82,0.82,0.82,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,1.02,1.02,,1.02,1.02,1.02,1.02,0.0,0.0,1,1.12,1.12,,1.12,1.12,1.12,1.12,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.31303113438894886,0,0.15651556719447443,0,0,0.0,0.10173511867640839,10.17,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6447,L4,TypeA,33.49,1.09,10.33,10.33,10.33,10.33,1.03,1.03,1.03,1.03,High_Stable,50,1,10.33,10.33,,10.33,10.33,10.33,10.33,0.0,0.0,1,10.33,10.33,,10.33,10.33,10.33,10.33,0.0,0.0,1,10.33,10.33,,10.33,10.33,10.33,10.33,0.0,0.0,1,10.33,10.33,,10.33,10.33,10.33,10.33,0.0,0.0,1,1.03,1.03,,1.03,1.03,1.03,1.03,0.0,0.0,1,1.03,1.03,,1.03,1.03,1.03,1.03,0.0,0.0,1,1.03,1.03,,1.03,1.03,1.03,1.03,0.0,0.0,1,1.03,1.03,,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.19506818238097992,0,0.09753409119048996,0,0,0.0,0.06339715927381848,6.34,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6448,L4,TypeA,32.5,1.06,8.71,10.71,13.71,18.71,0.87,1.07,1.37,1.87,Latent_Defect,50,2,9.850000000000001,9.850000000000001,1.6122034611053273,8.71,10.99,9.280000000000001,10.42,1.1399999999999988,1.1399999999999997,2,11.350000000000001,11.350000000000001,0.9050966799187797,10.71,11.99,11.030000000000001,11.67,0.6399999999999988,0.6399999999999997,2,13.350000000000001,13.350000000000001,0.5091168824543153,12.99,13.71,13.17,13.530000000000001,0.3600000000000012,0.3600000000000003,2,39.355000000000004,39.355000000000004,29.196438995192544,18.71,60.0,29.0325,49.6775,20.645000000000003,20.645,2,0.9850000000000001,0.9850000000000001,0.16263455967290597,0.87,1.1,0.9275,1.0425,0.11499999999999999,0.11500000000000005,2,1.135,1.135,0.0919238815542511,1.07,1.2,1.1025,1.1675,0.06499999999999995,0.06499999999999995,2,1.335,1.335,0.04949747468305829,1.3,1.37,1.3175000000000001,1.3525,0.03499999999999992,0.03500000000000003,2,3.935,3.935,2.920351006300441,1.87,6.0,2.9025,4.9675,2.0650000000000004,2.065,1.1400000000000006,0.6744999994083337,0,0.6400000000000006,0.6744999989460947,0,0.35999999999999943,0.6744999981263872,0,20.645000000000003,0.6744999999673287,0,0.1150000000000001,0.674499994134783,0,0.06499999999999995,0.6744999896230771,0,0.03500000000000014,0.6744999807285742,0,2.065,0.6744999996733656,0,0.6744999999673287,0,0.0,0,0.9072952716456649,1,0.45364763582283246,0,0,0.0,0.29487096328484114,29.49,LOW,PASS,Isolation Forest identified an unusual multivariate pattern.,8,16000,8
C6449,L4,TypeB,27.97,1.15,8.63,10.63,13.63,18.63,0.86,1.06,1.36,1.86,Latent_Defect,50,1,8.63,8.63,,8.63,8.63,8.63,8.63,0.0,0.0,1,10.63,10.63,,10.63,10.63,10.63,10.63,0.0,0.0,1,13.63,13.63,,13.63,13.63,13.63,13.63,0.0,0.0,1,18.63,18.63,,18.63,18.63,18.63,18.63,0.0,0.0,1,0.86,0.86,,0.86,0.86,0.86,0.86,0.0,0.0,1,1.06,1.06,,1.06,1.06,1.06,1.06,0.0,0.0,1,1.36,1.36,,1.36,1.36,1.36,1.36,0.0,0.0,1,1.86,1.86,,1.86,1.86,1.86,1.86,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2564277319168602,0,0.1282138659584301,0,0,0.0,0.08333901287297957,8.33,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6450,L4,TypeA,32.79,1.04,14.64,14.64,14.64,14.64,1.46,1.46,1.46,1.46,High_Stable,50,1,14.64,14.64,,14.64,14.64,14.64,14.64,0.0,0.0,1,14.64,14.64,,14.64,14.64,14.64,14.64,0.0,0.0,1,14.64,14.64,,14.64,14.64,14.64,14.64,0.0,0.0,1,14.64,14.64,,14.64,14.64,14.64,14.64,0.0,0.0,1,1.46,1.46,,1.46,1.46,1.46,1.46,0.0,0.0,1,1.46,1.46,,1.46,1.46,1.46,1.46,0.0,0.0,1,1.46,1.46,,1.46,1.46,1.46,1.46,0.0,0.0,1,1.46,1.46,,1.46,1.46,1.46,1.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.279844475891045,0,0.1399222379455225,0,0,0.0,0.09094945466458963,9.09,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6451,L4,TypeA,33.58,1.2,9.48,10.48,29.48,31.48,0.95,1.05,2.95,3.15,Sudden_Anomaly,50,1,9.48,9.48,,9.48,9.48,9.48,9.48,0.0,0.0,1,10.48,10.48,,10.48,10.48,10.48,10.48,0.0,0.0,1,29.48,29.48,,29.48,29.48,29.48,29.48,0.0,0.0,1,31.48,31.48,,31.48,31.48,31.48,31.48,0.0,0.0,1,0.95,0.95,,0.95,0.95,0.95,0.95,0.0,0.0,1,1.05,1.05,,1.05,1.05,1.05,1.05,0.0,0.0,1,2.95,2.95,,2.95,2.95,2.95,2.95,0.0,0.0,1,3.15,3.15,,3.15,3.15,3.15,3.15,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.28496091918678634,0,0.14248045959339317,0,0,0.0,0.09261229873570556,9.26,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6452,L4,TypeA,31.26,1.25,10.6,10.6,10.6,10.6,1.06,1.06,1.06,1.06,High_Stable,50,1,10.6,10.6,,10.6,10.6,10.6,10.6,0.0,0.0,1,10.6,10.6,,10.6,10.6,10.6,10.6,0.0,0.0,1,10.6,10.6,,10.6,10.6,10.6,10.6,0.0,0.0,1,10.6,10.6,,10.6,10.6,10.6,10.6,0.0,0.0,1,1.06,1.06,,1.06,1.06,1.06,1.06,0.0,0.0,1,1.06,1.06,,1.06,1.06,1.06,1.06,0.0,0.0,1,1.06,1.06,,1.06,1.06,1.06,1.06,0.0,0.0,1,1.06,1.06,,1.06,1.06,1.06,1.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1548040790149202,0,0.0774020395074601,0,0,0.0,0.05031132567984906,5.03,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6453,L4,TypeA,28.43,1.16,12.15,12.15,12.15,12.15,1.22,1.22,1.22,1.22,High_Stable,50,1,12.15,12.15,,12.15,12.15,12.15,12.15,0.0,0.0,1,12.15,12.15,,12.15,12.15,12.15,12.15,0.0,0.0,1,12.15,12.15,,12.15,12.15,12.15,12.15,0.0,0.0,1,12.15,12.15,,12.15,12.15,12.15,12.15,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1279646660413794,0,0.0639823330206897,0,0,0.0,0.041588516463448306,4.16,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6454,L4,TypeB,31.58,1.07,10.81,11.81,30.81,32.81,1.08,1.18,3.08,3.28,Sudden_Anomaly,50,1,10.81,10.81,,10.81,10.81,10.81,10.81,0.0,0.0,1,11.81,11.81,,11.81,11.81,11.81,11.81,0.0,0.0,1,30.81,30.81,,30.81,30.81,30.81,30.81,0.0,0.0,1,32.81,32.81,,32.81,32.81,32.81,32.81,0.0,0.0,1,1.08,1.08,,1.08,1.08,1.08,1.08,0.0,0.0,1,1.18,1.18,,1.18,1.18,1.18,1.18,0.0,0.0,1,3.08,3.08,,3.08,3.08,3.08,3.08,0.0,0.0,1,3.28,3.28,,3.28,3.28,3.28,3.28,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2260108271215927,0,0.11300541356079635,0,0,0.0,0.07345351881451763,7.35,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C6455,L4,TypeA,27.71,1.13,10.82,12.82,15.82,20.82,1.08,1.28,1.58,2.08,Latent_Defect,50,1,10.82,10.82,,10.82,10.82,10.82,10.82,0.0,0.0,1,12.82,12.82,,12.82,12.82,12.82,12.82,0.0,0.0,1,15.82,15.82,,15.82,15.82,15.82,15.82,0.0,0.0,1,20.82,20.82,,20.82,20.82,20.82,20.82,0.0,0.0,1,1.08,1.08,,1.08,1.08,1.08,1.08,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,1,1.58,1.58,,1.58,1.58,1.58,1.58,0.0,0.0,1,2.08,2.08,,2.08,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.14523892005758302,0,0.07261946002879151,0,0,0.0,0.04720264901871448,4.72,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
