component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,temperature_bin,voltage_bin,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,iddq_change_0h_24h,iddq_change_0h_24h_robust_z,iddq_change_24h_96h,iddq_change_24h_96h_robust_z,iddq_change_96h_168h,iddq_change_96h_168h_robust_z,leakage_change_0h_24h,leakage_change_0h_24h_robust_z,leakage_change_24h_96h,leakage_change_24h_96h_robust_z,leakage_change_96h_168h,leakage_change_96h_168h_robust_z,max_temporal_robust_z,temporal_anomaly_score,temporal_anomaly_flag,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C6989,L4,TypeC,27.1,1.23,11.39,12.39,13.39,14.39,1.14,1.24,1.34,1.44,Normal,50,27.0,1.2000000000000002,10,11.376999999999999,11.575,1.8157034143518285,8.75,14.53,10.2275,12.1675,1.9400000000000013,1.1850000000000005,10,12.577,12.575,2.022182814023829,9.75,15.53,11.2275,13.9175,2.6900000000000013,1.745,10,21.177,17.759999999999998,9.373834801664092,10.75,34.53,13.4625,30.845,17.3825,6.464999999999998,10,28.093,27.05,14.334574403634498,11.75,60.0,16.5925,33.6175,17.025,8.044999999999998,10,1.138,1.16,0.1807883968744799,0.88,1.45,1.02,1.2149999999999999,0.19499999999999984,0.1150000000000001,10,1.258,1.26,0.20137306451238987,0.98,1.55,1.12,1.39,0.2699999999999998,0.17499999999999993,10,2.118,1.775,0.9370971727153545,1.08,3.45,1.3475000000000001,3.085,1.7374999999999998,0.6449999999999999,10,2.81,2.705,1.4326044658437846,1.18,6.0,1.66,3.365,1.7050000000000003,0.8049999999999999,0.18499999999999872,0.1053016877637123,0,0.18499999999999872,0.07150859598853818,0,4.369999999999997,0.45592652745552964,0,12.66,1.061425730267247,0,0.020000000000000018,0.11730434782608697,0,0.020000000000000018,0.07708571428571438,0,0.43499999999999983,0.45489534883720917,0,1.2650000000000001,1.0599285714285716,0,1.061425730267247,0,1.0,0.0,1.0,0.6745,1.0,0.6745,0.10000000000000009,0.0,0.10000000000000009,0.6744999999999995,0.09999999999999987,0.6745000000000001,0.6745000000000001,0.0,0,0.0,0,0.07388250098261973,0,0.03694125049130986,0,0,0.0,0.02401181281935141,2.4,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6990,L4,TypeB,34.23,1.14,8.46,10.46,13.46,18.46,0.85,1.05,1.35,1.85,Latent_Defect,50,34.0,1.1,21,11.640952380952381,11.15,1.780016586332568,8.46,14.23,10.6,13.16,2.5600000000000005,1.6899999999999995,21,12.783809523809524,12.38,1.6552174364429475,9.94,16.16,11.8,14.0,2.1999999999999993,0.9199999999999999,21,19.307619047619045,15.38,7.869908452302291,12.8,33.77,13.35,28.94,15.590000000000002,2.2700000000000014,21,29.873809523809523,24.16,16.798279815561614,13.01,60.0,16.88,35.0,18.12,10.05,21,1.1642857142857141,1.12,0.17831352805021344,0.85,1.42,1.06,1.32,0.26,0.17000000000000015,21,1.2785714285714287,1.24,0.16659188798635166,0.99,1.62,1.18,1.4,0.21999999999999997,0.09000000000000008,21,1.9309523809523812,1.54,0.7867839904440402,1.28,3.38,1.33,2.89,1.56,0.22999999999999998,21,2.987619047619048,2.42,1.6797943468231602,1.3,6.0,1.69,3.5,1.81,1.01,2.6899999999999995,1.073612426035503,0,1.92,1.4076521739130436,0,1.92,0.5705022026431714,0,5.699999999999999,0.38255223880597006,0,0.27000000000000013,1.0712647058823526,0,0.18999999999999995,1.4239444444444427,0,0.18999999999999995,0.557195652173913,0,0.5699999999999998,0.38065841584158405,0,1.4239444444444427,0,2.0,3.0,3.0,5.99076344087735e-16,5.0,1.01175,0.20000000000000007,3.0,0.30000000000000004,7.488454301096691e-16,0.5,1.0117499999999984,3.0,0.25,0,0.075,0,0.3134332762716831,0,0.19421663813584156,0,0,0.0,0.13374081478829702,13.37,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6991,L4,TypeA,25.6,1.01,11.51,12.51,31.51,33.51,1.15,1.25,3.15,3.35,Sudden_Anomaly,50,25.0,1.0,20,12.3705,12.655000000000001,1.9824505701676138,8.86,14.88,10.364999999999998,14.0,3.6350000000000016,1.4900000000000002,20,13.320500000000001,13.42,1.8982414992496834,9.86,15.88,11.7875,14.959999999999999,3.1724999999999994,1.5700000000000003,20,21.6205,15.969999999999999,9.78741698896034,10.37,34.88,14.5275,32.2675,17.74,4.739999999999999,20,25.573,20.8,12.934548636154746,10.37,60.0,14.5275,35.58,21.0525,9.815000000000001,20,1.2365,1.2650000000000001,0.19677063858850055,0.89,1.49,1.0375,1.4,0.3624999999999998,0.14500000000000002,20,1.3315,1.3450000000000002,0.1884081515724502,0.99,1.59,1.1824999999999999,1.4925,0.31000000000000005,0.1549999999999998,20,2.1614999999999998,1.5950000000000002,0.9779854427933932,1.04,3.49,1.45,3.2275,1.7775,0.4700000000000002,20,2.557,2.08,1.2928796907434357,1.04,6.0,1.45,3.555,2.1050000000000004,0.9800000000000001,1.1450000000000014,0.5183238255033562,0,0.9100000000000001,0.390952229299363,0,15.540000000000003,2.2113354430379757,0,12.709999999999997,0.8734482934284254,0,0.11500000000000021,0.5349482758620698,0,0.0950000000000002,0.413403225806453,0,1.5549999999999997,2.2315904255319134,0,1.27,0.8740969387755101,0,2.2315904255319134,0,1.0,0.0,19.0,3.5973333333333333,1.9999999999999964,2.396305376350938e-15,0.10000000000000009,0.0,1.9,3.5973333333333337,0.20000000000000018,1.4976908602193348e-15,3.5973333333333337,0.39933333333333343,0,0.14816982712765941,0,0.2582213782993817,0,0.20319560271352055,0,0,0.0,0.1468941244765543,14.69,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6992,L4,TypeB,32.33,1.17,8.03,9.03,10.03,11.03,0.8,0.9,1.0,1.1,Normal,50,32.0,1.1500000000000001,13,9.576923076923077,9.55,1.3306476156079328,8.03,12.06,8.57,9.93,1.3599999999999994,0.9800000000000004,13,10.576923076923077,10.55,1.342493852347095,9.03,13.06,9.57,10.93,1.3599999999999994,0.9800000000000004,13,18.576923076923077,13.59,9.321245789964077,9.66,32.06,10.42,28.61,18.189999999999998,3.5600000000000005,13,31.322307692307692,30.61,18.44175568008921,9.66,60.0,14.59,34.06,19.470000000000002,16.02,13,0.9576923076923076,0.95,0.13361348772696602,0.8,1.21,0.86,0.99,0.13,0.08999999999999997,13,1.0576923076923077,1.05,0.13485509792328002,0.9,1.31,0.96,1.09,0.13000000000000012,0.09000000000000008,13,1.8576923076923075,1.36,0.9319437916361858,0.97,3.21,1.04,2.86,1.8199999999999998,0.3600000000000001,13,3.132307692307692,3.06,1.8440406441930441,0.97,6.0,1.46,3.41,1.9500000000000002,1.6,1.5200000000000014,1.0461632653061228,0,1.5200000000000014,1.0461632653061228,0,3.5600000000000005,0.6745,0,19.58,0.8243888888888888,0,0.1499999999999999,1.1241666666666663,0,0.15000000000000002,1.1241666666666659,0,0.3600000000000001,0.6745,0,1.96,0.8262624999999999,0,1.1241666666666663,0,1.0,0.0,1.0,0.0,1.0,0.6745,0.09999999999999998,0.0,0.09999999999999998,7.488454301096674e-16,0.10000000000000009,0.6744999999999985,0.6745,0.0,0,0.0,0,0.23437909138772822,0,0.11718954569386411,0,0,0.0,0.07617320470101167,7.62,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6993,L4,TypeC,26.16,1.05,9.91,9.91,9.91,9.91,0.99,0.99,0.99,0.99,High_Stable,50,26.0,1.05,13,10.835384615384616,9.83,2.460195166325277,8.24,14.78,9.21,13.53,4.3199999999999985,1.3000000000000007,13,11.681538461538462,10.24,2.6966734017855103,8.24,16.39,9.65,14.53,4.879999999999999,0.8100000000000005,13,15.450769230769232,14.78,7.055621235982061,8.24,29.83,10.43,16.13,5.699999999999999,4.35,13,31.01846153846154,24.39,21.4930511430066,8.24,60.0,12.21,60.0,47.79,14.48,13,1.0823076923076924,0.98,0.24685197474579262,0.82,1.48,0.92,1.35,0.43000000000000005,0.13,13,1.166923076923077,1.02,0.27035114867472565,0.82,1.64,0.97,1.45,0.48,0.08000000000000007,13,1.5438461538461539,1.48,0.7048822414836214,0.82,2.98,1.04,1.61,0.5700000000000001,0.43999999999999995,13,3.1015384615384614,2.44,2.149196928133259,0.82,6.0,1.22,6.0,4.78,1.45,0.08000000000000007,0.04150769230769232,0,0.33000000000000007,0.27479629629629615,0,4.869999999999999,0.7551298850574713,0,14.48,0.6745,0,0.010000000000000009,0.05188461538461543,0,0.030000000000000027,0.2529375,0,0.49,0.7511477272727274,0,1.45,0.6745,0,0.7551298850574713,0,0.0,3.0,0.0,0.6745,0.0,0.6745,0.0,3.0,0.0,0.6745000000000001,0.0,0.6745000000000001,3.0,0.25,0,0.075,0,0.24896686408926788,0,0.16198343204463395,0,0,0.0,0.11278923082901207,11.28,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6994,L4,TypeA,28.26,1.23,14.19,15.19,16.19,17.19,1.42,1.52,1.62,1.72,Normal,50,28.0,1.2000000000000002,10,10.863,10.385,2.4200140036325775,8.33,14.23,8.7775,13.1625,4.385,1.7749999999999995,10,11.763,11.385,2.6045731149482267,8.51,15.87,9.675,13.682500000000001,4.0075,2.2299999999999995,10,14.663,13.375,6.194623206189918,8.51,29.82,10.985,15.700000000000001,4.715000000000002,2.9300000000000006,10,25.464000000000002,17.950000000000003,19.515289846112402,8.51,60.0,12.055,29.8325,17.7775,7.795000000000003,10,1.085,1.0350000000000001,0.24254438310910803,0.83,1.42,0.8775,1.3175,0.43999999999999995,0.17500000000000016,10,1.175,1.135,0.26107682990091463,0.85,1.59,0.9650000000000001,1.365,0.3999999999999999,0.21999999999999997,10,1.465,1.335,0.6196280246154856,0.85,2.98,1.095,1.57,0.4750000000000001,0.29500000000000004,10,2.5460000000000003,1.795,1.9517638746073311,0.85,6.0,1.2025,2.9825,1.78,0.78,3.8049999999999997,1.4459000000000002,0,3.8049999999999997,1.1508845291479821,0,2.8150000000000013,0.6480264505119455,0,0.7600000000000016,0.06576266837716496,0,0.3849999999999998,1.483899999999998,0,0.385,1.1803750000000002,0,0.28500000000000014,0.6516355932203391,0,0.07499999999999996,0.06485576923076919,0,1.483899999999998,0,1.0,0.0,1.0000000000000018,1.198152688175469e-15,1.0,0.22483333333333333,0.10000000000000009,1.4976908602193348e-15,0.10000000000000009,0.0,0.09999999999999987,0.22483333333333397,0.22483333333333397,0.0,0,0.0,0,0.1647993668458917,0,0.08239968342294585,0,0,0.0,0.0535597942249148,5.36,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6995,L4,TypeB,25.4,1.12,14.63,15.63,34.63,36.63,1.46,1.56,3.46,3.66,Sudden_Anomaly,50,25.0,1.1,9,11.957777777777778,12.64,2.4972774063856913,8.22,14.86,9.51,13.76,4.25,1.9900000000000002,9,13.18,14.64,2.793197092938484,9.22,15.86,10.51,15.63,5.120000000000001,1.2199999999999989,9,20.735555555555557,18.45,8.444952799026042,10.22,34.63,16.86,29.1,12.240000000000002,7.0,9,28.71111111111111,23.76,13.96418494259909,11.45,60.0,22.64,31.51,8.870000000000001,7.34,9,1.1966666666666665,1.26,0.2508983858058876,0.82,1.49,0.95,1.38,0.42999999999999994,0.19999999999999996,9,1.318888888888889,1.46,0.2802875507601277,0.92,1.59,1.05,1.56,0.51,0.13000000000000012,9,2.0744444444444445,1.85,0.84304672336578,1.02,3.46,1.69,2.91,1.2200000000000002,0.7000000000000002,9,2.8722222222222222,2.38,1.3948277472306192,1.15,6.0,2.26,3.15,0.8900000000000001,0.73,1.9900000000000002,0.6745,0,0.9900000000000002,0.5473401639344269,0,16.180000000000003,1.5590585714285718,0,12.870000000000001,1.1826723433242508,0,0.19999999999999996,0.6745,0,0.10000000000000009,0.5188461538461538,0,1.6099999999999999,1.5513499999999996,0,1.2800000000000002,1.1826849315068495,0,1.5590585714285718,0,1.0,0.0,19.0,5.396,2.0,0.0,0.10000000000000009,0.0,1.9,5.395999999999995,0.20000000000000018,0.0,5.396,0.849,1,0.2547,0,0.4193501710596499,0,0.3370250855298249,0,0,0.0,0.2445363055943862,24.45,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6996,L4,TypeB,34.84,1.17,10.43,12.43,15.43,20.43,1.04,1.24,1.54,2.04,Latent_Defect,50,34.0,1.1500000000000001,18,11.287777777777778,10.805,1.8968039855180407,8.38,14.96,9.965,12.745000000000001,2.780000000000001,1.1049999999999995,18,12.176666666666668,11.835,2.2393880466612774,8.38,16.96,10.6775,13.745000000000001,3.067500000000001,1.4900000000000002,18,16.176666666666666,13.219999999999999,7.91332680839548,8.38,33.29,11.2375,16.2375,5.0,2.460000000000001,18,32.86611111111111,28.695,21.384129117281706,8.38,60.0,13.7075,60.0,46.292500000000004,18.275,18,1.1288888888888888,1.08,0.18985718746991626,0.84,1.5,0.995,1.2775,0.2825000000000001,0.1100000000000001,18,1.2177777777777776,1.185,0.22414689394537565,0.84,1.7,1.07,1.3775,0.3074999999999999,0.15000000000000002,18,1.6177777777777778,1.3250000000000002,0.7915030790736107,0.84,3.33,1.1225,1.6199999999999999,0.49749999999999983,0.245,18,3.2866666666666666,2.87,2.138476643066549,0.84,6.0,1.3725,6.0,4.6274999999999995,1.83,0.375,0.22890271493212677,0,0.5949999999999989,0.2693473154362411,0,2.210000000000001,0.6059532520325203,0,8.265,0.3050474692202463,0,0.040000000000000036,0.24527272727272728,0,0.05499999999999994,0.24731666666666635,0,0.21499999999999986,0.5919081632653058,0,0.8300000000000001,0.30592076502732246,0,0.6059532520325203,0,2.0,3.0,3.0,2.698,5.0,1.01175,0.19999999999999996,3.0,0.30000000000000004,2.697999999999991,0.5,1.0117500000000004,3.0,0.25,0,0.075,0,0.20508248914427987,0,0.14004124457213993,0,0,0.0,0.09852680897189095,9.85,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6997,L4,TypeC,31.04,1.3,9.29,11.29,14.29,19.29,0.93,1.13,1.43,1.93,Latent_Defect,50,31.0,1.3,4,12.265,12.48,2.3096392214658414,9.29,14.81,11.2775,13.4675,2.1899999999999995,1.4350000000000005,4,13.765,13.98,2.0464033489678104,11.29,15.81,12.5275,15.2175,2.6899999999999995,1.4350000000000005,4,20.265,16.155,9.870888173479292,13.94,34.81,14.202499999999999,22.2175,8.015000000000002,2.040000000000002,4,34.78,29.915,18.424684529185296,19.29,60.0,22.0875,42.6075,20.520000000000003,8.760000000000002,4,1.225,1.245,0.23014488190413157,0.93,1.48,1.125,1.345,0.21999999999999997,0.14500000000000002,4,1.375,1.395,0.20404247923737193,1.13,1.58,1.25,1.52,0.27,0.14500000000000002,4,2.025,1.615,0.9874040037728563,1.39,3.48,1.42,2.22,0.8000000000000003,0.20500000000000007,4,3.4775,2.99,1.8425774520129858,1.93,6.0,2.2075,4.26,2.0524999999999998,0.8750000000000003,3.1900000000000013,1.499411149825784,0,2.6900000000000013,1.2643937282229967,0,1.865000000000002,0.616638480392157,0,10.625,0.8181007420091322,0,0.31500000000000006,1.465293103448276,0,0.2650000000000001,1.2327068965517245,0,0.18500000000000005,0.6086951219512194,0,1.0600000000000003,0.8171085714285714,0,1.499411149825784,0,2.0,0.0,3.0,0.0,5.0,0.0,0.19999999999999984,0.0,0.30000000000000004,0.0,0.5,0.0,0.0,0.0,0,0.0,0,0.333402436641351,0,0.1667012183206755,0,0,0.0,0.10835579190843908,10.84,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6998,L4,TypeC,31.7,1.16,13.93,15.93,18.93,23.93,1.39,1.59,1.89,2.39,Latent_Defect,50,31.0,1.1500000000000001,10,11.223,10.305,2.217867093503225,8.86,14.92,9.455,12.865,3.41,1.2300000000000004,10,12.423,12.105,2.418870489390543,9.47,15.93,10.552499999999998,13.865,3.3125000000000018,1.745,10,17.622999999999998,14.585,9.037246446420134,9.47,34.92,12.052499999999998,18.1775,6.125,3.74,10,24.634999999999998,20.105,15.575483049402422,9.47,60.0,14.052499999999998,32.0975,18.044999999999998,9.035,10,1.123,1.03,0.2196992894339392,0.89,1.49,0.95,1.2875,0.33750000000000013,0.12,10,1.2429999999999999,1.21,0.23972437877232633,0.95,1.59,1.06,1.3875,0.3274999999999999,0.17499999999999993,10,1.763,1.46,0.9018505665820944,0.95,3.49,1.21,1.815,0.605,0.37,10,2.464,2.01,1.5562290605463223,0.95,6.0,1.41,3.2075,1.7975,0.8999999999999998,3.625,1.98785569105691,0,3.8249999999999993,1.478488538681948,0,4.344999999999999,0.7836102941176468,0,3.8249999999999993,0.28555201992252344,0,0.3599999999999999,2.0234999999999994,0,0.3800000000000001,1.4646285714285725,0,0.42999999999999994,0.7838783783783781,0,0.38000000000000034,0.2847888888888892,0,2.0234999999999994,0,2.0,0.6745,3.0,0.0,5.0,0.6744999999999995,0.20000000000000018,0.6745000000000019,0.2999999999999998,0.0,0.5000000000000002,0.6745,0.6745000000000019,0.0,0,0.0028787499999999274,0,0.33022172267545163,0,0.16655023633772578,0,0,0.0,0.10854552861952176,10.85,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C6999,L4,TypeA,28.46,1.08,13.73,15.73,18.73,23.73,1.37,1.57,1.87,2.37,Latent_Defect,50,28.0,1.05,12,11.75,12.475000000000001,2.33536059119552,8.49,14.9,9.51,13.7425,4.2325,2.1499999999999986,12,12.916666666666666,13.030000000000001,2.43608603122204,9.49,15.9,10.9825,15.0125,4.029999999999999,2.075000000000001,12,18.916666666666668,16.34,8.650484309440644,9.58,34.35,13.52,21.5225,8.002500000000001,3.34,12,25.375833333333333,21.1,13.809706374558264,9.58,60.0,17.619999999999997,32.677499999999995,15.057499999999997,6.6850000000000005,12,1.175,1.245,0.23368588085096392,0.85,1.49,0.9525,1.3725,0.42000000000000004,0.21999999999999986,12,1.2916666666666667,1.2999999999999998,0.2437149353178211,0.95,1.59,1.0975000000000001,1.5025,0.4049999999999998,0.20499999999999974,12,1.8916666666666666,1.635,0.8657821826988515,0.96,3.44,1.3499999999999999,2.1500000000000004,0.8000000000000005,0.3350000000000001,12,2.5375,2.11,1.3814624990797384,0.96,6.0,1.7625,3.2675,1.5050000000000001,0.6699999999999999,1.254999999999999,0.39371976744186044,0,2.6999999999999993,0.8776626506024089,0,2.3900000000000006,0.4826511976047906,0,2.629999999999999,0.2653605086013462,0,0.125,0.3832386363636366,0,0.27000000000000024,0.8883658536585385,0,0.2350000000000001,0.4731567164179105,0,0.26000000000000023,0.2617462686567167,0,0.8883658536585385,0,2.0,1.349,3.0,2.9953817204386723e-16,5.0,1.01175,0.19999999999999996,1.3489999999999986,0.30000000000000004,3.744227150548341e-16,0.5,1.0117499999999984,1.349,0.0,0,0.0,0,0.2257084575394975,0,0.11285422876974875,0,0,0.0,0.07335524870033669,7.34,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C7000,L4,TypeB,26.35,1.28,13.45,14.45,15.45,60.0,1.34,1.44,1.54,6.0,Absolute_Failure,50,26.0,1.25,14,12.27,12.77,1.3540196567144922,9.52,13.89,11.3875,13.205,1.8175000000000008,0.6900000000000004,14,13.34142857142857,13.61,1.4202483918334479,10.52,15.47,12.505,14.205,1.6999999999999993,0.7400000000000002,14,20.98428571428571,16.240000000000002,8.788326798207262,11.52,32.91,15.115,31.265,16.15,3.7200000000000015,14,35.82714285714285,33.93,17.492108738853304,13.06,60.0,22.06,53.7275,31.6675,14.69,14,1.227142857142857,1.275,0.13595409697216376,0.95,1.39,1.1375,1.3250000000000002,0.18750000000000022,0.07000000000000017,14,1.3342857142857143,1.36,0.14254361198833604,1.05,1.55,1.25,1.4249999999999998,0.17499999999999982,0.07499999999999984,14,2.0985714285714283,1.625,0.877258466805774,1.15,3.29,1.5150000000000001,3.125,1.6099999999999999,0.37,14,3.582857142857143,3.39,1.7483065589809539,1.31,6.0,2.2075,5.3725000000000005,3.1650000000000005,1.465,0.6799999999999997,0.6647246376811587,0,0.8399999999999999,0.7656486486486482,0,0.7900000000000027,0.1432405913978499,0,26.07,1.1970194009530293,0,0.06500000000000017,0.6263214285714286,0,0.07999999999999985,0.7194666666666668,0,0.08499999999999996,0.15495270270270264,0,2.61,1.201668941979522,0,1.201668941979522,0,1.0,0.0,1.0,0.6744999999999994,44.55,19.133316666666666,0.09999999999999987,0.0,0.10000000000000009,0.6744999999999985,4.46,19.155799999999967,19.155799999999967,1.0,1,0.3,0,0.27286913314126043,0,0.2864345665706302,0,1,10.0,0.4661824682709097,46.62,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,5,10000,5
C7001,L4,TypeA,27.43,1.1,8.2,9.2,28.2,30.2,0.82,0.92,2.82,3.02,Sudden_Anomaly,50,27.0,1.1,20,10.5805,10.155000000000001,1.9071623312908466,8.2,14.0,8.9425,12.2575,3.3149999999999995,1.5500000000000016,20,11.630500000000001,11.055,1.801711101907529,9.2,15.0,10.2975,13.2575,2.960000000000001,1.6399999999999997,20,17.3805,14.265,7.9648969828472,10.39,34.0,11.4625,18.915,7.452499999999999,2.9699999999999998,20,33.2915,30.32,19.358680706189936,10.68,60.0,17.9875,60.0,42.0125,15.055,20,1.0574999999999999,1.0150000000000001,0.1908119768943129,0.82,1.4,0.8975,1.2225,0.32499999999999996,0.15499999999999997,20,1.1625,1.105,0.18002558297729743,0.92,1.5,1.03,1.3225,0.2925,0.16500000000000004,20,1.7375,1.4249999999999998,0.7961015208997828,1.04,3.4,1.145,1.8900000000000001,0.7450000000000001,0.2949999999999998,20,3.3284999999999996,3.0300000000000002,1.9362070218803946,1.07,6.0,1.7999999999999998,6.0,4.2,1.5050000000000003,1.9550000000000018,0.8507403225806451,0,1.8550000000000004,0.762925304878049,0,13.934999999999999,3.164699494949495,0,0.120000000000001,0.005376286947857899,0,0.19500000000000017,0.848564516129033,0,0.18499999999999994,0.7562575757575754,0,1.395,3.189584745762714,0,0.010000000000000231,0.004481727574750933,0,3.189584745762714,0,1.0,0.0,19.0,12.141,2.0,0.40469999999999995,0.10000000000000009,0.0,1.9,12.14099999999999,0.20000000000000018,0.4046999999999997,12.141,1.0,1,0.4457241313559324,0,0.40172783191114786,0,0.42372598163354014,0,0,0.0,0.31999430119739436,32.0,MEDIUM,REVIEW,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C7002,L4,TypeA,34.65,1.02,14.11,15.11,16.11,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50,34.0,1.0,11,12.29090909090909,12.51,1.758712338874408,8.72,14.98,11.32,13.4,2.08,1.3200000000000003,11,13.381818181818181,13.57,1.84872830984879,9.72,15.98,12.805,14.67,1.8650000000000002,0.9399999999999995,11,14.745454545454548,15.83,2.385138837201573,10.72,17.51,13.305,16.34,3.035,1.1500000000000004,11,28.376363636363635,21.07,20.686589990971097,10.83,60.0,13.805,41.255,27.450000000000003,8.21,11,1.229090909090909,1.25,0.1765477015117752,0.87,1.5,1.135,1.3399999999999999,0.20499999999999985,0.1299999999999999,11,1.3381818181818181,1.36,0.18573196719025953,0.97,1.6,1.28,1.4649999999999999,0.18499999999999983,0.09000000000000008,11,1.4745454545454544,1.58,0.2395564082367089,1.07,1.75,1.33,1.635,0.30499999999999994,0.11999999999999988,11,2.8372727272727274,2.11,2.069096860512291,1.08,6.0,1.38,4.125,2.745,0.8199999999999998,1.5999999999999996,0.8175757575757572,0,1.5399999999999991,1.105031914893617,0,0.27999999999999936,0.1642260869565213,0,38.93,3.1983294762484773,0,0.15999999999999992,0.8301538461538465,0,0.1499999999999999,1.124166666666665,0,0.030000000000000027,0.1686250000000003,0,3.89,3.1997621951219517,0,3.1997621951219517,0,1.0,0.0,1.0,0.0,43.89,6.557826249999997,0.10000000000000009,0.0,0.10000000000000009,0.0,4.39,6.559512500000001,6.559512500000001,1.0,1,0.4469708689024391,0,0.35892571370115506,0,0.4029482913017971,0,1,10.0,0.556613476236412,55.66,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,5,10000,5
