component_id,lot_id,component_type,temperature,voltage,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,actual_abnormal,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,prediction_error_uA,absolute_prediction_error_uA,predicted_drift_uA,predicted_drift_rate,predicted_relative_drift,actual_drift_uA,actual_drift_rate,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_explanation
C3706,L2,TypeC,31.05,1.01,8.31,9.31,10.31,11.31,0.83,0.93,1.03,1.13,Normal,50,False,36.389054881675385,10.672012735472535,62.106097027878235,25.079054881675383,25.079054881675383,28.079054881675383,0.16713723143854395,3.37894763919078,3.0,0.017857142857142856,0.017857142857142856,0.1492800885814011,True,False,True,13.610945118324615,-12.106097027878235,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3707,L2,TypeA,34.76,1.26,9.87,9.87,9.87,9.87,0.99,0.99,0.99,0.99,High_Stable,50,True,15.576408812808035,-10.140633333394815,41.29345095901088,5.706408812808036,5.706408812808036,5.706408812808036,0.033966719123857354,0.5781569212571466,0.0,0.0,0.017857142857142856,0.016109576266714498,True,False,False,34.42359118719197,8.706549040989117,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3708,L2,TypeA,27.19,1.24,12.77,12.77,12.77,12.77,1.28,1.28,1.28,1.28,High_Stable,50,True,16.565833238291674,-9.151208907911176,42.282875384494524,3.7958332382916744,3.7958332382916744,3.7958332382916744,0.022594245466021873,0.29724614238775837,0.0,0.0,0.017857142857142856,0.004737102608879017,True,False,False,33.434166761708326,7.717124615505476,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3709,L2,TypeC,29.74,1.11,10.85,11.85,12.85,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50,True,36.91594918518303,11.198907038980181,62.63299133138588,-23.08405081481697,23.08405081481697,26.06594918518303,0.15515445943561326,2.4023916299707864,49.15,0.2925595238095238,0.017857142857142856,0.1372973165784704,True,False,True,13.084050814816969,-12.632991331385881,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3710,L2,TypeC,27.29,1.13,13.67,14.67,15.67,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50,True,39.19509460050645,13.4780524543036,64.91213674670931,-20.80490539949355,20.80490539949355,25.52509460050645,0.1519350869077765,1.8672344257868654,46.33,0.27577380952380953,0.017857142857142856,0.13407794405063364,True,False,True,10.80490539949355,-14.912136746709308,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3711,L2,TypeC,32.76,1.23,10.85,11.85,12.85,60.0,1.08,1.18,1.28,6.0,Absolute_Failure,50,True,36.450414973722246,10.733372827519396,62.167457119925096,-23.549585026277754,23.549585026277754,25.600414973722245,0.15238342246263242,2.3594852510343083,49.15,0.2925595238095238,0.017857142857142856,0.13452627960548957,True,False,True,13.549585026277754,-12.167457119925096,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3712,L2,TypeC,29.63,1.01,8.67,10.67,13.67,18.67,0.87,1.07,1.37,1.87,Latent_Defect,50,True,22.27245845316083,-3.44458369304202,47.98950059936368,3.6024584531608284,3.6024584531608284,13.60245845316083,0.0809670146021478,1.5689110095917913,10.000000000000002,0.059523809523809534,0.017857142857142856,0.06310987174500493,True,False,False,27.72754154683917,2.01049940063632,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3713,L2,TypeB,27.44,1.02,12.25,12.25,12.25,12.25,1.23,1.23,1.23,1.23,High_Stable,50,True,12.42049400901401,-13.29654813718884,38.137536155216864,0.17049400901401057,0.17049400901401057,0.17049400901401057,0.001014845291750063,0.013917878286858006,0.0,0.0,0.017857142857142856,-0.016842297565392794,False,False,False,37.57950599098599,11.862463844783136,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.
C3714,L2,TypeA,27.24,1.22,9.37,11.37,14.37,19.37,0.94,1.14,1.44,1.94,Latent_Defect,50,True,27.35147114287163,1.634428996668781,53.06851328907448,7.98147114287163,7.98147114287163,17.981471142871634,0.10703256632661687,1.9190470803491606,10.000000000000002,0.059523809523809534,0.017857142857142856,0.08917542346947402,True,False,True,22.64852885712837,-3.068513289074481,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3715,L2,TypeA,28.21,1.17,11.74,12.74,31.74,33.74,1.17,1.27,3.17,3.37,Sudden_Anomaly,50,True,36.19870439566157,10.481662249458722,61.91574654186442,2.45870439566157,2.45870439566157,24.45870439566157,0.1455875261646522,2.0833649400052443,22.0,0.13095238095238096,0.017857142857142856,0.12773038330750935,True,False,True,13.801295604338428,-11.915746541864422,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3716,L2,TypeC,27.54,1.25,10.61,11.61,30.61,32.61,1.06,1.16,3.06,3.26,Sudden_Anomaly,50,True,32.27886168417088,6.561819537968027,57.99590383037373,-0.3311383158291221,0.3311383158291221,21.668861684170878,0.12898131954863618,2.042305531024588,22.0,0.13095238095238096,0.017857142857142856,0.11112417669149333,True,False,True,17.721138315829123,-7.995903830373727,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3717,L2,TypeC,33.87,1.06,11.9,13.9,16.9,21.9,1.19,1.39,1.69,2.19,Latent_Defect,50,True,23.335576260048956,-2.3814658861538938,49.05261840625181,1.4355762600489577,1.4355762600489577,11.435576260048956,0.06806890630981521,0.9609727949620971,9.999999999999998,0.059523809523809514,0.017857142857142856,0.05021176345267236,True,False,False,26.664423739951044,0.9473815937481902,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3718,L2,TypeA,26.24,1.22,13.59,14.59,33.59,35.59,1.36,1.46,3.36,3.56,Sudden_Anomaly,50,True,39.878523167009796,14.161481020806946,65.59556531321265,4.288523167009792,4.288523167009792,26.288523167009796,0.1564793045655345,1.934401999044135,22.000000000000004,0.130952380952381,0.017857142857142856,0.13862216170839164,True,False,True,10.121476832990204,-15.595565313212646,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3719,L2,TypeA,27.9,1.28,12.77,14.77,17.77,22.77,1.28,1.48,1.78,2.28,Latent_Defect,50,True,23.334345157586974,-2.3826969886158764,49.051387303789824,0.564345157586974,0.564345157586974,10.564345157586974,0.06288300689039865,0.8272783991845712,10.0,0.05952380952380952,0.017857142857142856,0.04502586403325579,True,False,False,26.665654842413026,0.9486126962101764,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3720,L2,TypeC,27.78,1.1,9.93,10.93,11.93,60.0,0.99,1.09,1.19,6.0,Absolute_Failure,50,True,31.090436911319784,5.3733947651169345,56.807479057522634,-28.909563088680216,28.909563088680216,21.160436911319785,0.1259549816149987,2.1309604140301897,50.07,0.2980357142857143,0.017857142857142856,0.10809783875785586,True,False,True,18.909563088680216,-6.8074790575226345,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3721,L2,TypeA,30.63,1.01,13.78,14.78,15.78,60.0,1.38,1.48,1.58,6.0,Absolute_Failure,50,True,36.84881248171545,11.131770335512599,62.5658546279183,-23.15118751828455,23.15118751828455,23.068812481715447,0.137314360010211,1.6740792802405986,46.22,0.2751190476190476,0.017857142857142856,0.11945721715306815,True,False,True,13.151187518284551,-12.565854627918299,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3722,L2,TypeB,29.62,1.22,13.38,15.38,18.38,23.38,1.34,1.54,1.84,2.34,Latent_Defect,50,True,23.379389857401012,-2.337652288801838,49.096432003603866,-0.0006101425989868403,0.0006101425989868403,9.999389857401011,0.059520177722625064,0.747338554364799,9.999999999999998,0.059523809523809514,0.017857142857142856,0.04166303486548221,True,False,False,26.620610142598988,0.9035679963961343,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3723,L2,TypeB,30.04,1.07,13.03,14.03,15.03,16.03,1.3,1.4,1.5,1.6,Normal,50,False,37.02144240308766,11.304400256884811,62.73848454929051,20.99144240308766,20.99144240308766,23.99144240308766,0.1428062047802837,1.841246538993681,3.0000000000000018,0.017857142857142867,0.017857142857142856,0.12494906192314084,True,False,True,12.978557596912339,-12.738484549290511,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3724,L2,TypeC,31.42,1.17,13.2,14.2,15.2,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50,True,37.366006247077934,11.648964100875084,63.083048393280784,-22.633993752922066,22.633993752922066,24.166006247077934,0.1438452752802258,1.8307580490210558,46.8,0.2785714285714286,0.017857142857142856,0.12598813242308296,True,False,True,12.633993752922066,-13.083048393280784,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3725,L2,TypeC,30.78,1.16,11.84,12.84,31.84,33.84,1.18,1.28,3.18,3.38,Sudden_Anomaly,50,True,37.43402478661973,11.71698264041688,63.15106693282258,3.594024786619727,3.594024786619727,25.59402478661973,0.15234538563464126,2.1616574988699098,22.000000000000004,0.130952380952381,0.017857142857142856,0.1344882427774984,True,False,True,12.56597521338027,-13.15106693282258,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3726,L2,TypeB,31.23,1.28,13.89,14.89,15.89,16.89,1.39,1.49,1.59,1.69,Normal,50,False,27.141261450108946,1.4242193039060957,52.8583035963118,10.251261450108945,10.251261450108945,13.251261450108945,0.07887655625064849,0.9540145032475842,3.0,0.017857142857142856,0.017857142857142856,0.06101941339350563,True,False,True,22.858738549891054,-2.8583035963117993,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3727,L2,TypeB,27.46,1.15,10.03,11.03,12.03,13.03,1.0,1.1,1.2,1.3,Normal,50,False,30.639848193639136,4.922806047436286,56.35689033984198,17.609848193639138,17.609848193639138,20.609848193639138,0.12267766781928058,2.0548203582890467,3.0,0.017857142857142856,0.017857142857142856,0.10482052496213773,True,False,True,19.360151806360864,-6.356890339841982,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3728,L2,TypeA,34.89,1.26,13.05,14.05,33.05,35.05,1.31,1.41,3.31,3.51,Sudden_Anomaly,50,True,32.786206051144035,7.069163904941185,58.503248197346885,-2.2637939488559624,2.2637939488559624,19.736206051144034,0.11747741697109544,1.512352954110654,21.999999999999996,0.13095238095238093,0.017857142857142856,0.09962027411395258,True,False,True,17.213793948855965,-8.503248197346885,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3729,L2,TypeA,27.63,1.23,9.88,9.88,9.88,9.88,0.99,0.99,0.99,0.99,High_Stable,50,True,15.453819431907718,-10.263222714295132,41.17086157811057,5.573819431907717,5.573819431907717,5.573819431907717,0.033177496618498316,0.5641517643631292,0.0,0.0,0.017857142857142856,0.01532035376135546,True,False,False,34.54618056809228,8.829138421889432,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3730,L2,TypeC,32.96,1.24,12.86,13.86,14.86,15.86,1.29,1.39,1.49,1.59,Normal,50,False,34.34355468999376,8.62651254379091,60.06059683619661,18.48355468999376,18.48355468999376,21.48355468999376,0.12787830172615333,1.6705719043541027,3.0,0.017857142857142856,0.017857142857142856,0.11002115886901048,True,False,True,15.65644531000624,-10.06059683619661,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3731,L2,TypeA,34.21,1.01,10.47,11.47,30.47,32.47,1.05,1.15,3.05,3.25,Sudden_Anomaly,50,True,32.233125682145065,6.516083535942215,57.950167828347915,-0.23687431785493374,0.23687431785493374,21.763125682145066,0.12954241477467301,2.078617543662375,22.0,0.13095238095238096,0.017857142857142856,0.11168527191753017,True,False,True,17.766874317854935,-7.950167828347915,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3732,L2,TypeC,34.55,1.05,14.11,16.11,19.11,24.11,1.41,1.61,1.91,2.41,Latent_Defect,50,True,24.33160211809033,-1.3854400281125194,50.04864426429318,0.22160211809033115,0.22160211809033115,10.221602118090331,0.06084286975053769,0.7244225455769193,10.0,0.05952380952380952,0.017857142857142856,0.04298572689339483,True,False,True,25.66839788190967,-0.048644264293180584,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3733,L2,TypeC,33.77,1.16,10.6,11.6,12.6,60.0,1.06,1.16,1.26,6.0,Absolute_Failure,50,True,36.3879360705822,10.67089392437935,62.10497821678505,-23.6120639294178,23.6120639294178,25.787936070582198,0.15349961946775117,2.432824157602094,49.4,0.29404761904761906,0.017857142857142856,0.13564247661060833,True,False,True,13.6120639294178,-12.10497821678505,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3734,L2,TypeC,29.33,1.21,14.2,16.2,19.2,24.2,1.42,1.62,1.92,2.42,Latent_Defect,50,True,24.201238879679135,-1.515803266523715,49.91828102588198,0.0012388796791356071,0.0012388796791356071,10.001238879679136,0.0595311838076139,0.7043125971605025,10.0,0.05952380952380952,0.017857142857142856,0.041674040950471045,True,False,False,25.798761120320865,0.08171897411801865,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3735,L2,TypeA,25.2,1.14,10.19,12.19,15.19,20.19,1.02,1.22,1.52,2.02,Latent_Defect,50,True,20.481411866636954,-5.235630279565896,46.198454012839804,0.2914118666369525,0.2914118666369525,10.291411866636954,0.06125840396807711,1.0099520968240387,10.000000000000002,0.059523809523809534,0.017857142857142856,0.04340126111093425,True,False,False,29.518588133363046,3.801545987160196,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3736,L2,TypeB,34.73,1.29,13.86,14.86,15.86,16.86,1.39,1.49,1.59,1.69,Normal,50,False,28.871772992120444,3.1547308459175945,54.5888151383233,12.011772992120445,12.011772992120445,15.011772992120445,0.08935579161976455,1.0831005044819946,3.0,0.017857142857142856,0.017857142857142856,0.07149864876262169,True,False,True,21.128227007879556,-4.588815138323298,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3737,L2,TypeB,29.91,1.17,8.4,9.4,10.4,11.4,0.84,0.94,1.04,1.14,Normal,50,False,34.9205907515618,9.203548605358947,60.63763289776465,23.520590751561798,23.520590751561798,26.520590751561798,0.1578606592354869,3.1572131847097378,3.0,0.017857142857142856,0.017857142857142856,0.14000351637834405,True,False,True,15.079409248438203,-10.637632897764647,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3738,L2,TypeA,28.75,1.28,8.93,8.93,8.93,8.93,0.89,0.89,0.89,0.89,High_Stable,50,True,8.936842564657566,-16.780199581545283,34.65388471086042,0.0068425646575658305,0.0068425646575658305,0.0068425646575658305,4.072955153312995e-05,0.0007662446425045724,0.0,0.0,0.017857142857142856,-0.017816413305609725,False,False,False,41.06315743534243,15.346115289139583,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.
C3739,L2,TypeC,29.19,1.04,13.3,14.3,33.3,35.3,1.33,1.43,3.33,3.53,Sudden_Anomaly,50,True,33.78622928557457,8.06918713937172,59.50327143177742,-1.5137707144254264,1.5137707144254264,20.48622928557457,0.12194184098556292,1.540317991396584,21.999999999999996,0.13095238095238093,0.017857142857142856,0.10408469812842006,True,False,True,16.21377071442543,-9.50327143177742,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3740,L2,TypeC,33.77,1.19,13.78,15.78,18.78,23.78,1.38,1.58,1.88,2.38,Latent_Defect,50,True,24.098908270025664,-1.6181338761771862,49.81595041622852,0.3189082700256627,0.3189082700256627,10.318908270025664,0.06142207303586705,0.7488322402050556,10.000000000000002,0.059523809523809534,0.017857142857142856,0.0435649301787242,True,False,False,25.901091729974336,0.18404958377148262,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3741,L2,TypeB,28.2,1.03,13.31,14.31,33.31,35.31,1.33,1.43,3.33,3.53,Sudden_Anomaly,50,True,33.318810048489915,7.601767902287065,59.035852194692765,-1.991189951510087,1.991189951510087,20.008810048489913,0.11910005981243996,1.5032915137858687,22.0,0.13095238095238096,0.017857142857142856,0.10124291695529711,True,False,True,16.681189951510085,-9.035852194692765,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3742,L2,TypeA,30.87,1.1,10.55,12.55,15.55,20.55,1.06,1.26,1.56,2.06,Latent_Defect,50,True,21.33939767190641,-4.377644474296439,47.05643981810926,0.7893976719064106,0.7893976719064106,10.78939767190641,0.06422260518991911,1.0226917224555838,10.0,0.05952380952380952,0.017857142857142856,0.046365462332776254,True,False,False,28.66060232809359,2.9435601818907386,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3743,L2,TypeB,28.38,1.23,12.48,14.48,17.48,22.48,1.25,1.45,1.75,2.25,Latent_Defect,50,True,22.860375704745987,-2.8566664414568628,48.577417850948834,0.3803757047459868,0.3803757047459868,10.380375704745987,0.06178795062348802,0.8317608737777232,10.0,0.05952380952380952,0.017857142857142856,0.04393080776634516,True,False,False,27.139624295254013,1.4225821490511663,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3744,L2,TypeA,30.16,1.29,11.9,12.9,31.9,33.9,1.19,1.29,3.19,3.39,Sudden_Anomaly,50,True,34.17499094198951,8.457948795786663,59.89203308819236,0.2749909419895147,0.2749909419895147,22.274990941989515,0.13258923179755663,1.8718479783184465,22.0,0.13095238095238096,0.017857142857142856,0.11473208894041378,True,False,True,15.825009058010487,-9.892033088192363,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3745,L2,TypeC,26.69,1.09,11.83,12.83,13.83,14.83,1.18,1.28,1.38,1.48,Normal,50,False,38.0075421332426,12.290499987039752,63.72458427944545,23.177542133242603,23.177542133242603,26.177542133242603,0.15581870317406313,2.212809985903855,3.0,0.017857142857142856,0.017857142857142856,0.13796156031692028,True,False,True,11.992457866757398,-13.724584279445452,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3746,L2,TypeA,26.66,1.13,11.26,12.26,31.26,33.26,1.13,1.23,3.13,3.33,Sudden_Anomaly,50,True,35.83493872591864,10.11789657971579,61.55198087212149,2.574938725918642,2.574938725918642,24.574938725918642,0.14627939717808716,2.1824989987494354,22.0,0.13095238095238096,0.017857142857142856,0.1284222543209443,True,False,True,14.16506127408136,-11.55198087212149,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3747,L2,TypeA,29.2,1.3,8.78,9.78,28.78,30.78,0.88,0.98,2.88,3.08,Sudden_Anomaly,50,True,33.9477230295929,8.23068088339005,59.66476517579575,3.1677230295928993,3.1677230295928993,25.1677230295929,0.14980787517614821,2.8664832607736788,22.0,0.13095238095238096,0.017857142857142856,0.13195073231900536,True,False,True,16.0522769704071,-9.66476517579575,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3748,L2,TypeA,30.45,1.09,9.39,11.39,14.39,19.39,0.94,1.14,1.44,1.94,Latent_Defect,50,True,27.197903891209812,1.4808617450069619,52.91494603741266,7.807903891209811,7.807903891209811,17.80790389120981,0.10599942792386792,1.8964753877752727,10.0,0.05952380952380952,0.017857142857142856,0.08814228506672506,True,False,True,22.802096108790188,-2.914946037412662,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3749,L2,TypeB,33.64,1.22,12.96,13.96,14.96,60.0,1.3,1.4,1.5,6.0,Absolute_Failure,50,True,32.18632844930818,6.469286303105328,57.90337059551103,-27.813671550691822,27.813671550691822,19.226328449308177,0.114442431245882,1.4835129976318038,47.04,0.27999999999999997,0.017857142857142856,0.09658528838873914,True,False,True,17.813671550691822,-7.903370595511028,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3750,L2,TypeC,27.82,1.05,10.91,11.91,12.91,13.91,1.09,1.19,1.29,1.39,Normal,50,False,35.956161555346185,10.239119409143335,61.673203701549035,22.046161555346185,22.046161555346185,25.046161555346185,0.14908429497229872,2.2957068336705944,3.0,0.017857142857142856,0.017857142857142856,0.13122715211515587,True,False,True,14.043838444653815,-11.673203701549035,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3751,L2,TypeA,26.9,1.03,9.69,10.69,29.69,31.69,0.97,1.07,2.97,3.17,Sudden_Anomaly,50,True,30.654176109021872,4.937133962819022,56.37121825522472,-1.0358238909781292,1.0358238909781292,20.96417610902187,0.12478676255370161,2.1634856665657245,22.0,0.13095238095238096,0.017857142857142856,0.10692961969655876,True,False,True,19.345823890978128,-6.3712182552247185,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3752,L2,TypeC,28.64,1.26,11.2,11.2,11.2,11.2,1.12,1.12,1.12,1.12,High_Stable,50,True,11.588945657500206,-14.128096488702644,37.305987803703054,0.3889456575002068,0.3889456575002068,0.3889456575002068,0.002315152723215517,0.034727290848232756,0.0,0.0,0.017857142857142856,-0.01554199013392734,False,False,False,38.411054342499796,12.694012196296946,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.
C3753,L2,TypeB,32.66,1.1,10.61,11.61,12.61,13.61,1.06,1.16,1.26,1.36,Normal,50,False,33.03083866340625,7.3137965172034,58.7478808096091,19.42083866340625,19.42083866340625,22.42083866340625,0.1334573729964658,2.1131798928752357,3.0,0.017857142857142856,0.017857142857142856,0.11560023013932294,True,False,True,16.96916133659375,-8.7478808096091,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3754,L2,TypeA,32.38,1.08,10.64,12.64,15.64,20.64,1.06,1.26,1.56,2.06,Latent_Defect,50,True,23.250538757362165,-2.4665033888406853,48.967580903565015,2.610538757362164,2.610538757362164,12.610538757362164,0.07506273069858431,1.1852010110302784,10.0,0.05952380952380952,0.017857142857142856,0.05720558784144145,True,False,False,26.749461242637835,1.0324190964349853,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3755,L2,TypeA,32.18,1.1,8.57,9.57,10.57,60.0,0.86,0.96,1.06,6.0,Absolute_Failure,50,True,34.44632804349433,8.729285897291483,60.16337018969718,-25.553671956505667,25.553671956505667,25.876328043494333,0.15402576216365674,3.0194081731031894,51.43,0.3061309523809524,0.017857142857142856,0.1361686193065139,True,False,True,15.553671956505667,-10.163370189697183,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3756,L2,TypeC,25.15,1.07,12.13,13.13,14.13,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50,True,38.63337185427053,12.916329708067678,64.35041400047338,-21.36662814572947,21.36662814572947,26.503371854270526,0.15775816579922933,2.184944093509524,47.87,0.2849404761904762,0.017857142857142856,0.13990102294208648,True,False,True,11.366628145729472,-14.350414000473378,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C3757,L2,TypeA,27.43,1.17,9.06,11.06,14.06,19.06,0.91,1.11,1.41,1.91,Latent_Defect,50,True,25.484651187064888,-0.23239095913796248,51.20169333326774,6.424651187064889,6.424651187064889,16.42465118706489,0.09776578087538625,1.8128754069608044,9.999999999999998,0.059523809523809514,0.017857142857142856,0.07990863801824338,True,False,True,24.515348812935112,-1.201693333267741,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
