component_id,lot_id,component_type,iddq_0h_uA,iddq_24h_uA,early_iddq_change_uA,drift_0_24_uA_per_h,anomaly_score,current_anomaly_level,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,absolute_limit_uA,predicted_limit_margin_uA,upper_limit_margin_uA,predicted_limit_utilization_percent,upper_limit_utilization_percent,prediction_interval_width_uA,predicted_drift_rate,safety_slope,drift_slope_excess,future_drift_risk,risk_score,final_risk_level,final_decision,primary_risk_driver,evidence_summary,screening_category,screening_recommendation,detailed_explanation
C070063,LOT-007,IC_A,9.654,9.981,0.32699999999999996,0.0136249999999999,0.0,NONE,10.47695686263157,6.8214597792859095,14.132453945977227,50.0,39.52304313736843,35.867546054022775,20.95391372526314,28.264907891954454,7.310994166691318,0.0048985527537593,0.0078669642857142,-0.0029684115319549,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070063 has been classified as LOW risk. Early Iddq changed from 9.65 µA at 0h to 9.98 µA at 24h. The early drift rate is 0.0136 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.48 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.52 µA below the limit. The 90% prediction interval is approximately 6.82 to 14.13 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010070,LOT-001,IC_A,8.615,8.859,0.24399999999999977,0.0101666666666666,0.0,NONE,9.437939113417976,5.782442030072318,13.093436196763635,50.0,40.562060886582024,36.90656380323637,18.87587822683595,26.18687239352727,7.310994166691318,0.0048984471036784,0.0078669642857142,-0.0029685171820358,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010070 has been classified as LOW risk. Early Iddq changed from 8.62 µA at 0h to 8.86 µA at 24h. The early drift rate is 0.0102 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.44 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.56 µA below the limit. The 90% prediction interval is approximately 5.78 to 13.09 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010224,LOT-001,IC_A,11.823,11.935,0.1120000000000001,0.0046666666666666,0.0,NONE,12.645746852472293,8.990249769126631,16.30124393581795,50.0,37.35425314752771,33.69875606418205,25.291493704944585,32.6024878716359,7.310994166691319,0.0048973026932874,0.0078669642857142,-0.0029696615924268,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010224 has been classified as LOW risk. Early Iddq changed from 11.82 µA at 0h to 11.94 µA at 24h. The early drift rate is 0.0047 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.65 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.35 µA below the limit. The 90% prediction interval is approximately 8.99 to 16.30 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070081,LOT-007,IC_A,10.706,10.885,0.17900000000000027,0.0074583333333333,0.0,NONE,11.528706038285488,7.873208954939828,15.184203121631148,50.0,38.47129396171451,34.81579687836885,23.057412076570976,30.368406243262296,7.31099416669132,0.0048970597516993,0.0078669642857142,-0.0029699045340149,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070081 has been classified as LOW risk. Early Iddq changed from 10.71 µA at 0h to 10.88 µA at 24h. The early drift rate is 0.0075 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.53 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.47 µA below the limit. The 90% prediction interval is approximately 7.87 to 15.18 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020350,LOT-002,IC_A,10.226,10.307,0.08099999999999952,0.0033749999999999,0.0,NONE,11.048670018275333,7.393172934929671,14.70416710162099,50.0,38.95132998172467,35.29583289837901,22.097340036550666,29.40833420324198,7.310994166691319,0.0048968453468769,0.0078669642857142,-0.0029701189388373,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020350 has been classified as LOW risk. Early Iddq changed from 10.23 µA at 0h to 10.31 µA at 24h. The early drift rate is 0.0034 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.05 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.95 µA below the limit. The 90% prediction interval is approximately 7.39 to 14.70 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070346,LOT-007,IC_A,11.598,11.799,0.20099999999999874,0.0083749999999999,0.0,NONE,12.42035533405884,8.76485825071318,16.0758524174045,50.0,37.57964466594116,33.924147582595495,24.84071066811768,32.151704834809,7.310994166691321,0.0048949722265407,0.0078669642857142,-0.0029719920591735,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070346 has been classified as LOW risk. Early Iddq changed from 11.60 µA at 0h to 11.80 µA at 24h. The early drift rate is 0.0084 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.42 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.58 µA below the limit. The 90% prediction interval is approximately 8.76 to 16.08 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100284,LOT-010,IC_A,11.51,11.701,0.19100000000000072,0.0079583333333333,0.0,NONE,12.332339493949062,8.676842410603403,15.987836577294722,50.0,37.667660506050936,34.01216342270528,24.664678987898125,31.975673154589444,7.310994166691319,0.0048948779401729,0.0078669642857142,-0.0029720863455412,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100284 has been classified as LOW risk. Early Iddq changed from 11.51 µA at 0h to 11.70 µA at 24h. The early drift rate is 0.0080 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.33 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.67 µA below the limit. The 90% prediction interval is approximately 8.68 to 15.99 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050093,LOT-005,IC_A,10.581,10.935,0.354000000000001,0.01475,0.0,NONE,11.403203614018414,7.747706530672755,15.058700697364074,50.0,38.596796385981584,34.941299302635926,22.80640722803683,30.117401394728148,7.310994166691319,0.0048940691310619,0.0078669642857142,-0.0029728951546522,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050093 has been classified as LOW risk. Early Iddq changed from 10.58 µA at 0h to 10.94 µA at 24h. The early drift rate is 0.0147 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.40 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.60 µA below the limit. The 90% prediction interval is approximately 7.75 to 15.06 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100062,LOT-010,IC_A,9.671,9.982,0.31099999999999994,0.0129583333333333,0.0,NONE,10.493194140891822,6.837697057546162,14.14869122423748,50.0,39.50680585910818,35.85130877576252,20.986388281783643,28.297382448474963,7.310994166691318,0.0048940127434037,0.0078669642857142,-0.0029729515423105,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100062 has been classified as LOW risk. Early Iddq changed from 9.67 µA at 0h to 9.98 µA at 24h. The early drift rate is 0.0130 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.49 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.51 µA below the limit. The 90% prediction interval is approximately 6.84 to 14.15 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040104,LOT-004,IC_A,9.127,9.317,0.1899999999999995,0.0079166666666666,0.0,NONE,9.949105318658695,6.293608235313037,13.604602402004357,50.0,40.050894681341305,36.39539759799564,19.89821063731739,27.209204804008714,7.310994166691319,0.004893484039635,0.0078669642857142,-0.0029734802460791,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040104 has been classified as LOW risk. Early Iddq changed from 9.13 µA at 0h to 9.32 µA at 24h. The early drift rate is 0.0079 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.95 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.05 µA below the limit. The 90% prediction interval is approximately 6.29 to 13.60 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090136,LOT-009,IC_A,9.548,9.674,0.12599999999999945,0.0052499999999999,0.0,NONE,10.369533205746022,6.714036122400362,14.02503028909168,50.0,39.63046679425398,35.97496971090832,20.739066411492043,28.050060578183363,7.310994166691318,0.004890078605631,0.0078669642857142,-0.0029768856800832,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090136 has been classified as LOW risk. Early Iddq changed from 9.55 µA at 0h to 9.67 µA at 24h. The early drift rate is 0.0052 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.63 µA below the limit. The 90% prediction interval is approximately 6.71 to 14.03 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070437,LOT-007,IC_A,9.252,9.506,0.25399999999999956,0.0105833333333333,0.0,NONE,10.073275372048622,6.417778288702962,13.728772455394282,50.0,39.92672462795138,36.27122754460572,20.146550744097244,27.457544910788563,7.310994166691319,0.0048885438812417,0.0078669642857142,-0.0029784204044724,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070437 has been classified as LOW risk. Early Iddq changed from 9.25 µA at 0h to 9.51 µA at 24h. The early drift rate is 0.0106 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.07 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.93 µA below the limit. The 90% prediction interval is approximately 6.42 to 13.73 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100339,LOT-010,IC_A,11.596,11.831,0.23499999999999943,0.0097916666666666,0.0,NONE,12.417261504986271,8.761764421640613,16.072758588331933,50.0,37.58273849501373,33.927241411668064,24.834523009972543,32.145517176663866,7.310994166691319,0.004888461339204,0.0078669642857142,-0.0029785029465102,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100339 has been classified as LOW risk. Early Iddq changed from 11.60 µA at 0h to 11.83 µA at 24h. The early drift rate is 0.0098 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.42 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.58 µA below the limit. The 90% prediction interval is approximately 8.76 to 16.07 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020493,LOT-002,IC_A,9.219,9.491,0.27200000000000024,0.0113333333333333,0.0,NONE,10.040092872996874,6.384595789651215,13.695589956342534,50.0,39.95990712700313,36.30441004365747,20.08018574599375,27.39117991268507,7.310994166691319,0.0048874575773623,0.0078669642857142,-0.0029795067083519,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020493 has been classified as LOW risk. Early Iddq changed from 9.22 µA at 0h to 9.49 µA at 24h. The early drift rate is 0.0113 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.04 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.96 µA below the limit. The 90% prediction interval is approximately 6.38 to 13.70 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070406,LOT-007,IC_A,9.552,9.834,0.28200000000000003,0.01175,0.0,NONE,10.372920612070027,6.717423528724368,14.028417695415689,50.0,39.627079387929975,35.97158230458431,20.745841224140054,28.056835390831374,7.31099416669132,0.0048864322147025,0.0078669642857142,-0.0029805320710117,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070406 has been classified as LOW risk. Early Iddq changed from 9.55 µA at 0h to 9.83 µA at 24h. The early drift rate is 0.0118 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.63 µA below the limit. The 90% prediction interval is approximately 6.72 to 14.03 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060321,LOT-006,IC_A,9.548,9.692,0.14400000000000013,0.006,0.0,NONE,10.368676629417957,6.713179546072297,14.024173712763616,50.0,39.631323370582045,35.97582628723639,20.737353258835913,28.048347425527233,7.310994166691319,0.0048849799370116,0.0078669642857142,-0.0029819843487026,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060321 has been classified as LOW risk. Early Iddq changed from 9.55 µA at 0h to 9.69 µA at 24h. The early drift rate is 0.0060 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.63 µA below the limit. The 90% prediction interval is approximately 6.71 to 14.02 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060109,LOT-006,IC_A,11.11,11.326,0.21600000000000108,0.009,0.0,NONE,11.930599254340372,8.275102170994712,15.586096337686032,50.0,38.06940074565963,34.41390366231397,23.861198508680744,31.172192675372063,7.310994166691319,0.0048845193710736,0.0078669642857142,-0.0029824449146406,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060109 has been classified as LOW risk. Early Iddq changed from 11.11 µA at 0h to 11.33 µA at 24h. The early drift rate is 0.0090 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.93 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.07 µA below the limit. The 90% prediction interval is approximately 8.28 to 15.59 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050430,LOT-005,IC_A,12.218,12.359,0.14100000000000001,0.005875,0.0,NONE,13.038493590839014,9.382996507493354,16.693990674184676,50.0,36.96150640916099,33.306009325815324,26.076987181678028,33.38798134836935,7.310994166691321,0.0048838904216607,0.0078669642857142,-0.0029830738640534,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050430 has been classified as LOW risk. Early Iddq changed from 12.22 µA at 0h to 12.36 µA at 24h. The early drift rate is 0.0059 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.04 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.96 µA below the limit. The 90% prediction interval is approximately 9.38 to 16.69 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090272,LOT-009,IC_A,12.537,12.597,0.05999999999999872,0.0024999999999999,0.0,NONE,13.357474148585563,9.701977065239904,17.012971231931225,50.0,36.64252585141443,32.987028768068775,26.714948297171127,34.02594246386245,7.310994166691321,0.0048837746939616,0.0078669642857142,-0.0029831895917525,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090272 has been classified as LOW risk. Early Iddq changed from 12.54 µA at 0h to 12.60 µA at 24h. The early drift rate is 0.0025 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.36 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.64 µA below the limit. The 90% prediction interval is approximately 9.70 to 17.01 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070058,LOT-007,IC_A,8.769,8.861,0.09200000000000053,0.0038333333333333,0.0,NONE,9.58946458749844,5.933967504152779,13.244961670844098,50.0,40.41053541250156,36.7550383291559,19.17892917499688,26.489923341688197,7.310994166691319,0.0048837177827288,0.0078669642857142,-0.0029832465029854,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070058 has been classified as LOW risk. Early Iddq changed from 8.77 µA at 0h to 8.86 µA at 24h. The early drift rate is 0.0038 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.59 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.41 µA below the limit. The 90% prediction interval is approximately 5.93 to 13.24 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040315,LOT-004,IC_A,9.248,9.439,0.19100000000000072,0.0079583333333333,0.0,NONE,10.068429730965017,6.412932647619357,13.723926814310676,50.0,39.931570269034985,36.27607318568933,20.136859461930033,27.447853628621356,7.310994166691319,0.0048835103033631,0.0078669642857142,-0.002983453982351,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040315 has been classified as LOW risk. Early Iddq changed from 9.25 µA at 0h to 9.44 µA at 24h. The early drift rate is 0.0080 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.07 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.93 µA below the limit. The 90% prediction interval is approximately 6.41 to 13.72 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010018,LOT-001,IC_A,8.744,8.88,0.136000000000001,0.0056666666666667,0.0,NONE,9.564348377722194,5.908851294376534,13.219845461067854,50.0,40.4356516222778,36.780154538932145,19.128696755444388,26.439690922135707,7.310994166691319,0.0048830260578702,0.0078669642857142,-0.002983938227844,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010018 has been classified as LOW risk. Early Iddq changed from 8.74 µA at 0h to 8.88 µA at 24h. The early drift rate is 0.0057 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.56 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.44 µA below the limit. The 90% prediction interval is approximately 5.91 to 13.22 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090240,LOT-009,IC_A,11.18,11.386,0.20599999999999952,0.0085833333333333,0.0,NONE,12.00034798054702,8.344850897201361,15.65584506389268,50.0,37.99965201945298,34.344154936107316,24.00069596109404,31.31169012778536,7.310994166691319,0.0048830236937322,0.0078669642857142,-0.002983940591982,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090240 has been classified as LOW risk. Early Iddq changed from 11.18 µA at 0h to 11.39 µA at 24h. The early drift rate is 0.0086 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.00 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.00 µA below the limit. The 90% prediction interval is approximately 8.34 to 15.66 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050160,LOT-005,IC_A,11.959,12.155,0.19599999999999973,0.0081666666666666,0.0,NONE,12.779285079627591,9.123787996281932,16.434782162973253,50.0,37.22071492037241,33.56521783702675,25.558570159255183,32.869564325946506,7.310994166691321,0.0048826492834975,0.0078669642857142,-0.0029843150022167,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050160 has been classified as LOW risk. Early Iddq changed from 11.96 µA at 0h to 12.15 µA at 24h. The early drift rate is 0.0082 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.78 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.22 µA below the limit. The 90% prediction interval is approximately 9.12 to 16.43 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080317,LOT-008,IC_A,8.462,8.514,0.0519999999999996,0.0021666666666666,0.0,NONE,9.282027066863137,5.626529983517475,12.937524150208796,50.0,40.71797293313686,37.062475849791205,18.564054133726273,25.875048300417593,7.310994166691321,0.0048811134932329,0.0078669642857142,-0.0029858507924813,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080317 has been classified as LOW risk. Early Iddq changed from 8.46 µA at 0h to 8.51 µA at 24h. The early drift rate is 0.0022 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.28 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.72 µA below the limit. The 90% prediction interval is approximately 5.63 to 12.94 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080417,LOT-008,IC_A,8.128,8.321,0.19299999999999962,0.0080416666666666,0.0,NONE,8.947950767086219,5.292453683740559,12.60344785043188,50.0,41.05204923291378,37.39655214956812,17.895901534172438,25.20689570086376,7.310994166691321,0.0048806593278941,0.0078669642857142,-0.0029863049578201,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080417 has been classified as LOW risk. Early Iddq changed from 8.13 µA at 0h to 8.32 µA at 24h. The early drift rate is 0.0080 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.95 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.05 µA below the limit. The 90% prediction interval is approximately 5.29 to 12.60 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050340,LOT-005,IC_A,10.973,11.16,0.1869999999999994,0.0077916666666666,0.0,NONE,11.791821203784984,8.136324120439324,15.447318287130644,50.0,38.208178796215016,34.55268171286936,23.583642407569968,30.894636574261288,7.310994166691319,0.0048739357368153,0.0078669642857142,-0.0029930285488989,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050340 has been classified as LOW risk. Early Iddq changed from 10.97 µA at 0h to 11.16 µA at 24h. The early drift rate is 0.0078 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.79 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.21 µA below the limit. The 90% prediction interval is approximately 8.14 to 15.45 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030450,LOT-003,IC_A,9.554,9.775,0.22100000000000009,0.0092083333333333,0.0,NONE,10.372544626544771,6.717047543199112,14.02804170989043,50.0,39.62745537345523,35.97195829010957,20.745089253089542,28.056083419780865,7.3109941666913185,0.0048722894437188,0.0078669642857142,-0.0029946748419954,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030450 has been classified as LOW risk. Early Iddq changed from 9.55 µA at 0h to 9.78 µA at 24h. The early drift rate is 0.0092 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.63 µA below the limit. The 90% prediction interval is approximately 6.72 to 14.03 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090203,LOT-009,IC_A,10.07,10.089,0.019000000000000128,0.0007916666666666,0.0,NONE,10.88850267249548,7.233005589149819,14.543999755841138,50.0,39.11149732750452,35.45600024415886,21.77700534499096,29.087999511682277,7.310994166691319,0.0048720397172349,0.0078669642857142,-0.0029949245684792,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090203 has been classified as LOW risk. Early Iddq changed from 10.07 µA at 0h to 10.09 µA at 24h. The early drift rate is 0.0008 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.89 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.11 µA below the limit. The 90% prediction interval is approximately 7.23 to 14.54 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050196,LOT-005,IC_A,11.185,11.389,0.20399999999999885,0.0084999999999999,0.0,NONE,12.00310164622564,8.347604562879981,15.6585987295713,50.0,37.99689835377436,34.3414012704287,24.00620329245128,31.317197459142605,7.310994166691319,0.004869652656105,0.0078669642857142,-0.0029973116296092,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050196 has been classified as LOW risk. Early Iddq changed from 11.19 µA at 0h to 11.39 µA at 24h. The early drift rate is 0.0085 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.00 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.00 µA below the limit. The 90% prediction interval is approximately 8.35 to 15.66 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
