component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C6449,L4,TypeB,27.97,1.15,8.63,10.63,13.63,18.63,0.86,1.06,1.36,1.86,Latent_Defect,50
C6450,L4,TypeA,32.79,1.04,14.64,14.64,14.64,14.64,1.46,1.46,1.46,1.46,High_Stable,50
C6451,L4,TypeA,33.58,1.2,9.48,10.48,29.48,31.48,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C6452,L4,TypeA,31.26,1.25,10.6,10.6,10.6,10.6,1.06,1.06,1.06,1.06,High_Stable,50
C6453,L4,TypeA,28.43,1.16,12.15,12.15,12.15,12.15,1.22,1.22,1.22,1.22,High_Stable,50
C6454,L4,TypeB,31.58,1.07,10.81,11.81,30.81,32.81,1.08,1.18,3.08,3.28,Sudden_Anomaly,50
C6455,L4,TypeA,27.71,1.13,10.82,12.82,15.82,20.82,1.08,1.28,1.58,2.08,Latent_Defect,50
C6456,L4,TypeC,29.12,1.05,9.03,10.03,11.03,12.03,0.9,1.0,1.1,1.2,Normal,50
C6457,L4,TypeA,30.85,1.22,9.58,11.58,14.58,19.58,0.96,1.16,1.46,1.96,Latent_Defect,50
C6458,L4,TypeB,25.91,1.29,8.7,9.7,10.7,11.7,0.87,0.97,1.07,1.17,Normal,50
C6459,L4,TypeA,32.03,1.18,8.11,9.11,10.11,11.11,0.81,0.91,1.01,1.11,Normal,50
C6460,L4,TypeC,25.17,1.01,8.67,9.67,28.67,30.67,0.87,0.97,2.87,3.07,Sudden_Anomaly,50
C6461,L4,TypeB,30.69,1.2,13.37,14.37,15.37,16.37,1.34,1.44,1.54,1.64,Normal,50
C6462,L4,TypeA,29.85,1.04,12.43,13.43,32.43,34.43,1.24,1.34,3.24,3.44,Sudden_Anomaly,50
C6463,L4,TypeA,32.18,1.18,13.81,14.81,33.81,35.81,1.38,1.48,3.38,3.58,Sudden_Anomaly,50
C6464,L4,TypeB,27.93,1.17,14.14,15.14,34.14,36.14,1.41,1.51,3.41,3.61,Sudden_Anomaly,50
C6465,L4,TypeB,33.6,1.03,8.47,9.47,10.47,60.0,0.85,0.95,1.05,6.0,Absolute_Failure,50
C6466,L4,TypeC,31.59,1.02,9.67,10.67,11.67,12.67,0.97,1.07,1.17,1.27,Normal,50
C6467,L4,TypeA,26.83,1.2,12.81,13.81,32.81,34.81,1.28,1.38,3.28,3.48,Sudden_Anomaly,50
C6468,L4,TypeB,28.26,1.21,8.18,9.18,10.18,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C6469,L4,TypeA,32.42,1.01,14.08,15.08,16.08,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C6470,L4,TypeC,31.3,1.12,14.45,14.45,14.45,14.45,1.44,1.44,1.44,1.44,High_Stable,50
C6471,L4,TypeA,25.23,1.03,14.74,15.74,34.74,36.74,1.47,1.57,3.47,3.67,Sudden_Anomaly,50
C6472,L4,TypeC,28.1,1.15,13.07,14.07,33.07,35.07,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C6473,L4,TypeA,32.65,1.19,9.16,10.16,29.16,31.16,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C6474,L4,TypeC,27.98,1.09,14.35,15.35,16.35,17.35,1.43,1.53,1.63,1.73,Normal,50
C6475,L4,TypeB,27.56,1.25,10.5,11.5,30.5,32.5,1.05,1.15,3.05,3.25,Sudden_Anomaly,50
C6476,L4,TypeA,32.17,1.29,14.26,16.26,19.26,24.26,1.43,1.63,1.93,2.43,Latent_Defect,50
C6477,L4,TypeB,34.58,1.08,9.82,9.82,9.82,9.82,0.98,0.98,0.98,0.98,High_Stable,50
C6478,L4,TypeB,30.1,1.27,14.91,15.91,16.91,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C6479,L4,TypeC,33.59,1.25,8.35,9.35,28.35,30.35,0.83,0.93,2.83,3.03,Sudden_Anomaly,50
C6480,L4,TypeB,31.38,1.27,12.19,14.19,17.19,22.19,1.22,1.42,1.72,2.22,Latent_Defect,50
C6481,L4,TypeC,27.96,1.28,11.17,12.17,31.17,33.17,1.12,1.22,3.12,3.32,Sudden_Anomaly,50
C6482,L4,TypeA,33.15,1.07,10.29,12.29,15.29,20.29,1.03,1.23,1.53,2.03,Latent_Defect,50
C6483,L4,TypeC,31.77,1.18,9.69,9.69,9.69,9.69,0.97,0.97,0.97,0.97,High_Stable,50
C6484,L4,TypeC,29.22,1.21,10.69,12.69,15.69,20.69,1.07,1.27,1.57,2.07,Latent_Defect,50
C6485,L4,TypeA,32.13,1.18,13.91,13.91,13.91,13.91,1.39,1.39,1.39,1.39,High_Stable,50
C6486,L4,TypeC,27.14,1.29,14.56,16.56,19.56,24.56,1.46,1.66,1.96,2.46,Latent_Defect,50
C6487,L4,TypeC,25.47,1.14,9.97,10.97,11.97,12.97,1.0,1.1,1.2,1.3,Normal,50
C6488,L4,TypeB,28.14,1.03,11.34,13.34,16.34,21.34,1.13,1.33,1.63,2.13,Latent_Defect,50
C6489,L4,TypeC,30.55,1.26,11.44,12.44,13.44,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C6490,L4,TypeC,33.17,1.27,13.84,15.84,18.84,23.84,1.38,1.58,1.88,2.38,Latent_Defect,50
C6491,L4,TypeA,29.89,1.05,13.59,14.59,15.59,16.59,1.36,1.46,1.56,1.66,Normal,50
C6492,L4,TypeB,27.11,1.09,9.87,9.87,9.87,9.87,0.99,0.99,0.99,0.99,High_Stable,50
C6493,L4,TypeB,27.48,1.01,8.52,10.52,13.52,18.52,0.85,1.05,1.35,1.85,Latent_Defect,50
C6494,L4,TypeB,28.1,1.07,11.19,11.19,11.19,11.19,1.12,1.12,1.12,1.12,High_Stable,50
C6495,L4,TypeB,25.95,1.18,8.23,9.23,28.23,30.23,0.82,0.92,2.82,3.02,Sudden_Anomaly,50
C6496,L4,TypeC,33.36,1.08,12.1,13.1,14.1,15.1,1.21,1.31,1.41,1.51,Normal,50
C6497,L4,TypeC,25.13,1.25,9.13,10.13,11.13,60.0,0.91,1.01,1.11,6.0,Absolute_Failure,50
C6498,L4,TypeA,26.57,1.28,11.17,11.17,11.17,11.17,1.12,1.12,1.12,1.12,High_Stable,50
C6499,L4,TypeA,34.14,1.05,12.19,14.19,17.19,22.19,1.22,1.42,1.72,2.22,Latent_Defect,50
C6500,L4,TypeC,33.47,1.26,8.15,9.15,10.15,11.15,0.81,0.91,1.01,1.11,Normal,50
C6501,L4,TypeA,31.44,1.04,14.65,15.65,16.65,60.0,1.47,1.57,1.67,6.0,Absolute_Failure,50
C6502,L4,TypeC,27.71,1.09,9.81,10.81,11.81,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C6503,L4,TypeA,26.11,1.11,11.34,12.34,13.34,60.0,1.13,1.23,1.33,6.0,Absolute_Failure,50
C6504,L4,TypeB,31.05,1.12,8.74,9.74,10.74,60.0,0.87,0.97,1.07,6.0,Absolute_Failure,50
C6505,L4,TypeC,28.18,1.18,8.3,9.3,28.3,30.3,0.83,0.93,2.83,3.03,Sudden_Anomaly,50
C6506,L4,TypeB,26.53,1.2,14.69,16.69,19.69,24.69,1.47,1.67,1.97,2.47,Latent_Defect,50
C6507,L4,TypeC,25.47,1.08,8.89,8.89,8.89,8.89,0.89,0.89,0.89,0.89,High_Stable,50
C6508,L4,TypeA,27.98,1.02,12.56,12.56,12.56,12.56,1.26,1.26,1.26,1.26,High_Stable,50
C6509,L4,TypeB,29.16,1.17,10.12,10.12,10.12,10.12,1.01,1.01,1.01,1.01,High_Stable,50
C6510,L4,TypeA,32.71,1.14,12.69,13.69,14.69,15.69,1.27,1.37,1.47,1.57,Normal,50
C6511,L4,TypeB,34.2,1.22,12.76,14.76,17.76,22.76,1.28,1.48,1.78,2.28,Latent_Defect,50
C6512,L4,TypeC,33.33,1.25,12.54,13.54,14.54,15.54,1.25,1.35,1.45,1.55,Normal,50
C6513,L4,TypeC,33.67,1.07,14.6,16.6,19.6,24.6,1.46,1.66,1.96,2.46,Latent_Defect,50
C6514,L4,TypeB,26.1,1.19,14.75,14.75,14.75,14.75,1.47,1.47,1.47,1.47,High_Stable,50
C6515,L4,TypeA,25.86,1.14,13.17,15.17,18.17,23.17,1.32,1.52,1.82,2.32,Latent_Defect,50
C6516,L4,TypeB,27.29,1.18,12.9,13.9,32.9,34.9,1.29,1.39,3.29,3.49,Sudden_Anomaly,50
C6517,L4,TypeC,25.07,1.02,10.64,11.64,12.64,60.0,1.06,1.16,1.26,6.0,Absolute_Failure,50
C6518,L4,TypeB,31.44,1.27,12.96,13.96,14.96,15.96,1.3,1.4,1.5,1.6,Normal,50
C6519,L4,TypeA,34.54,1.04,12.51,14.51,17.51,22.51,1.25,1.45,1.75,2.25,Latent_Defect,50
C6520,L4,TypeB,33.96,1.16,14.18,15.18,34.18,36.18,1.42,1.52,3.42,3.62,Sudden_Anomaly,50
C6521,L4,TypeB,32.46,1.19,8.32,9.32,10.32,60.0,0.83,0.93,1.03,6.0,Absolute_Failure,50
C6522,L4,TypeC,31.82,1.05,11.6,11.6,11.6,11.6,1.16,1.16,1.16,1.16,High_Stable,50
C6523,L4,TypeC,26.25,1.26,13.41,15.41,18.41,23.41,1.34,1.54,1.84,2.34,Latent_Defect,50
C6524,L4,TypeA,25.24,1.09,10.34,12.34,15.34,20.34,1.03,1.23,1.53,2.03,Latent_Defect,50
C6525,L4,TypeA,33.9,1.15,12.92,14.92,17.92,22.92,1.29,1.49,1.79,2.29,Latent_Defect,50
C6526,L4,TypeB,31.99,1.28,12.95,12.95,12.95,12.95,1.3,1.3,1.3,1.3,High_Stable,50
C6527,L4,TypeC,30.26,1.05,11.41,13.41,16.41,21.41,1.14,1.34,1.64,2.14,Latent_Defect,50
C6528,L4,TypeA,28.47,1.11,8.94,9.94,10.94,11.94,0.89,0.99,1.09,1.19,Normal,50
C6529,L4,TypeC,26.28,1.04,14.7,16.7,19.7,24.7,1.47,1.67,1.97,2.47,Latent_Defect,50
C6530,L4,TypeA,31.43,1.23,14.51,15.51,16.51,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C6531,L4,TypeA,32.49,1.06,14.61,16.61,19.61,24.61,1.46,1.66,1.96,2.46,Latent_Defect,50
C6532,L4,TypeC,26.76,1.08,9.83,10.83,29.83,31.83,0.98,1.08,2.98,3.18,Sudden_Anomaly,50
C6533,L4,TypeB,27.56,1.18,13.96,14.96,33.96,35.96,1.4,1.5,3.4,3.6,Sudden_Anomaly,50
C6534,L4,TypeA,29.54,1.09,12.53,13.53,14.53,60.0,1.25,1.35,1.45,6.0,Absolute_Failure,50
C6535,L4,TypeA,32.03,1.05,12.89,13.89,14.89,60.0,1.29,1.39,1.49,6.0,Absolute_Failure,50
C6536,L4,TypeA,31.85,1.17,10.18,12.18,15.18,20.18,1.02,1.22,1.52,2.02,Latent_Defect,50
C6537,L4,TypeC,28.53,1.14,9.76,9.76,9.76,9.76,0.98,0.98,0.98,0.98,High_Stable,50
C6538,L4,TypeC,32.42,1.06,8.85,9.85,10.85,11.85,0.88,0.98,1.08,1.18,Normal,50
C6539,L4,TypeC,27.83,1.05,12.06,14.06,17.06,22.06,1.21,1.41,1.71,2.21,Latent_Defect,50
C6540,L4,TypeB,33.98,1.11,11.82,12.82,13.82,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C6541,L4,TypeA,32.14,1.06,9.8,11.8,14.8,19.8,0.98,1.18,1.48,1.98,Latent_Defect,50
C6542,L4,TypeA,25.98,1.28,12.05,14.05,17.05,22.05,1.21,1.41,1.71,2.21,Latent_Defect,50
C6543,L4,TypeA,29.83,1.18,9.51,9.51,9.51,9.51,0.95,0.95,0.95,0.95,High_Stable,50
C6544,L4,TypeB,34.38,1.24,13.99,13.99,13.99,13.99,1.4,1.4,1.4,1.4,High_Stable,50
C6545,L4,TypeB,25.84,1.2,10.92,10.92,10.92,10.92,1.09,1.09,1.09,1.09,High_Stable,50
C6546,L4,TypeA,34.39,1.19,14.06,15.06,34.06,36.06,1.41,1.51,3.41,3.61,Sudden_Anomaly,50
C6547,L4,TypeA,34.6,1.29,10.51,12.51,15.51,20.51,1.05,1.25,1.55,2.05,Latent_Defect,50
C6548,L4,TypeB,29.51,1.04,14.85,16.85,19.85,24.85,1.48,1.68,1.98,2.48,Latent_Defect,50
C6549,L4,TypeC,28.54,1.01,12.1,14.1,17.1,22.1,1.21,1.41,1.71,2.21,Latent_Defect,50
C6550,L4,TypeB,31.95,1.06,14.44,15.44,34.44,36.44,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C6551,L4,TypeB,27.21,1.12,9.37,10.37,11.37,12.37,0.94,1.04,1.14,1.24,Normal,50
C6552,L4,TypeA,34.12,1.24,11.52,12.52,13.52,14.52,1.15,1.25,1.35,1.45,Normal,50
C6553,L4,TypeC,34.74,1.18,8.05,9.05,10.05,11.05,0.8,0.9,1.0,1.1,Normal,50
C6554,L4,TypeC,30.8,1.2,12.47,14.47,17.47,22.47,1.25,1.45,1.75,2.25,Latent_Defect,50
C6555,L4,TypeA,27.72,1.29,12.03,13.03,32.03,34.03,1.2,1.3,3.2,3.4,Sudden_Anomaly,50
C6556,L4,TypeA,29.77,1.16,13.52,13.52,13.52,13.52,1.35,1.35,1.35,1.35,High_Stable,50
C6557,L4,TypeB,30.97,1.27,14.73,16.73,19.73,24.73,1.47,1.67,1.97,2.47,Latent_Defect,50
C6558,L4,TypeA,32.38,1.06,13.89,13.89,13.89,13.89,1.39,1.39,1.39,1.39,High_Stable,50
C6559,L4,TypeB,30.65,1.0,13.11,14.11,33.11,35.11,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C6560,L4,TypeB,33.76,1.24,8.95,9.95,10.95,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C6561,L4,TypeB,34.2,1.06,13.16,14.16,33.16,35.16,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C6562,L4,TypeA,34.88,1.06,9.72,11.72,14.72,19.72,0.97,1.17,1.47,1.97,Latent_Defect,50
C6563,L4,TypeB,25.62,1.22,13.17,14.17,33.17,35.17,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C6564,L4,TypeA,34.89,1.11,14.43,15.43,16.43,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C6565,L4,TypeA,34.9,1.27,14.61,15.61,16.61,60.0,1.46,1.56,1.66,6.0,Absolute_Failure,50
C6566,L4,TypeC,31.14,1.05,14.19,14.19,14.19,14.19,1.42,1.42,1.42,1.42,High_Stable,50
C6567,L4,TypeB,27.44,1.05,10.65,11.65,12.65,60.0,1.06,1.16,1.26,6.0,Absolute_Failure,50
C6568,L4,TypeA,30.2,1.28,9.35,11.35,14.35,19.35,0.93,1.13,1.43,1.93,Latent_Defect,50
C6569,L4,TypeC,32.86,1.24,9.25,10.25,11.25,60.0,0.93,1.03,1.13,6.0,Absolute_Failure,50
C6570,L4,TypeA,29.54,1.09,13.94,15.94,18.94,23.94,1.39,1.59,1.89,2.39,Latent_Defect,50
C6571,L4,TypeC,25.68,1.29,9.4,9.4,9.4,9.4,0.94,0.94,0.94,0.94,High_Stable,50
C6572,L4,TypeB,29.89,1.05,13.2,15.2,18.2,23.2,1.32,1.52,1.82,2.32,Latent_Defect,50
C6573,L4,TypeA,26.28,1.08,8.05,9.05,10.05,60.0,0.8,0.9,1.0,6.0,Absolute_Failure,50
C6574,L4,TypeA,33.4,1.08,9.59,10.59,11.59,12.59,0.96,1.06,1.16,1.26,Normal,50
C6575,L4,TypeC,26.07,1.05,8.43,9.43,10.43,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50
C6576,L4,TypeC,25.41,1.11,9.77,9.77,9.77,9.77,0.98,0.98,0.98,0.98,High_Stable,50
C6577,L4,TypeA,28.09,1.28,11.92,11.92,11.92,11.92,1.19,1.19,1.19,1.19,High_Stable,50
C6578,L4,TypeB,28.21,1.27,11.18,13.18,16.18,21.18,1.12,1.32,1.62,2.12,Latent_Defect,50
C6579,L4,TypeA,28.61,1.01,10.34,10.34,10.34,10.34,1.03,1.03,1.03,1.03,High_Stable,50
C6580,L4,TypeB,32.52,1.01,11.86,13.86,16.86,21.86,1.19,1.39,1.69,2.19,Latent_Defect,50
C6581,L4,TypeB,28.12,1.23,8.07,8.07,8.07,8.07,0.81,0.81,0.81,0.81,High_Stable,50
C6582,L4,TypeA,30.83,1.25,9.02,10.02,11.02,12.02,0.9,1.0,1.1,1.2,Normal,50
C6583,L4,TypeA,32.68,1.21,13.07,13.07,13.07,13.07,1.31,1.31,1.31,1.31,High_Stable,50
C6584,L4,TypeA,27.25,1.09,11.32,13.32,16.32,21.32,1.13,1.33,1.63,2.13,Latent_Defect,50
C6585,L4,TypeB,25.02,1.1,13.76,15.76,18.76,23.76,1.38,1.58,1.88,2.38,Latent_Defect,50
C6586,L4,TypeA,26.56,1.28,14.87,15.87,34.87,36.87,1.49,1.59,3.49,3.69,Sudden_Anomaly,50
C6587,L4,TypeB,31.51,1.26,14.25,15.25,16.25,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C6588,L4,TypeA,33.29,1.25,8.3,8.3,8.3,8.3,0.83,0.83,0.83,0.83,High_Stable,50
C6589,L4,TypeA,27.18,1.18,10.72,10.72,10.72,10.72,1.07,1.07,1.07,1.07,High_Stable,50
C6590,L4,TypeB,26.53,1.06,9.12,9.12,9.12,9.12,0.91,0.91,0.91,0.91,High_Stable,50
C6591,L4,TypeB,32.54,1.01,13.27,14.27,33.27,35.27,1.33,1.43,3.33,3.53,Sudden_Anomaly,50
C6592,L4,TypeB,27.7,1.28,11.19,12.19,13.19,60.0,1.12,1.22,1.32,6.0,Absolute_Failure,50
C6593,L4,TypeA,30.54,1.23,8.09,10.09,13.09,18.09,0.81,1.01,1.31,1.81,Latent_Defect,50
C6594,L4,TypeC,27.76,1.12,12.79,13.79,14.79,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C6595,L4,TypeA,26.09,1.05,11.04,13.04,16.04,21.04,1.1,1.3,1.6,2.1,Latent_Defect,50
C6596,L4,TypeA,25.31,1.25,11.95,11.95,11.95,11.95,1.19,1.19,1.19,1.19,High_Stable,50
C6597,L4,TypeC,28.23,1.26,14.31,15.31,16.31,17.31,1.43,1.53,1.63,1.73,Normal,50
C6598,L4,TypeC,34.22,1.06,10.5,11.5,12.5,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C6599,L4,TypeC,31.89,1.02,9.76,10.76,11.76,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C6600,L4,TypeB,29.47,1.14,12.53,12.53,12.53,12.53,1.25,1.25,1.25,1.25,High_Stable,50
C6601,L4,TypeA,34.66,1.1,8.86,9.86,10.86,60.0,0.89,0.99,1.09,6.0,Absolute_Failure,50
C6602,L4,TypeC,29.48,1.09,12.84,13.84,32.84,34.84,1.28,1.38,3.28,3.48,Sudden_Anomaly,50
C6603,L4,TypeC,28.32,1.04,12.07,13.07,32.07,34.07,1.21,1.31,3.21,3.41,Sudden_Anomaly,50
C6604,L4,TypeB,30.68,1.23,10.27,11.27,12.27,13.27,1.03,1.13,1.23,1.33,Normal,50
C6605,L4,TypeA,31.74,1.19,11.08,12.08,13.08,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C6606,L4,TypeB,32.17,1.09,12.84,13.84,14.84,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C6607,L4,TypeA,28.34,1.17,10.81,11.81,12.81,13.81,1.08,1.18,1.28,1.38,Normal,50
C6608,L4,TypeA,32.21,1.21,14.25,16.25,19.25,24.25,1.42,1.62,1.92,2.42,Latent_Defect,50
C6609,L4,TypeC,34.29,1.06,8.64,10.64,13.64,18.64,0.86,1.06,1.36,1.86,Latent_Defect,50
C6610,L4,TypeB,26.65,1.01,13.04,15.04,18.04,23.04,1.3,1.5,1.8,2.3,Latent_Defect,50
C6611,L4,TypeB,33.16,1.18,9.94,11.94,14.94,19.94,0.99,1.19,1.49,1.99,Latent_Defect,50
C6612,L4,TypeA,27.88,1.21,9.92,11.92,14.92,19.92,0.99,1.19,1.49,1.99,Latent_Defect,50
C6613,L4,TypeA,30.58,1.18,10.62,12.62,15.62,20.62,1.06,1.26,1.56,2.06,Latent_Defect,50
C6614,L4,TypeB,31.68,1.01,10.3,11.3,12.3,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C6615,L4,TypeC,25.77,1.22,13.04,14.04,33.04,35.04,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C6616,L4,TypeB,30.03,1.23,8.37,9.37,10.37,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50
C6617,L4,TypeB,33.86,1.12,14.11,15.11,34.11,36.11,1.41,1.51,3.41,3.61,Sudden_Anomaly,50
C6618,L4,TypeC,26.39,1.24,8.6,10.6,13.6,18.6,0.86,1.06,1.36,1.86,Latent_Defect,50
C6619,L4,TypeC,25.72,1.25,14.07,16.07,19.07,24.07,1.41,1.61,1.91,2.41,Latent_Defect,50
C6620,L4,TypeC,27.7,1.08,10.78,11.78,12.78,13.78,1.08,1.18,1.28,1.38,Normal,50
C6621,L4,TypeB,28.15,1.07,13.23,14.23,15.23,16.23,1.32,1.42,1.52,1.62,Normal,50
C6622,L4,TypeC,25.41,1.15,9.32,9.32,9.32,9.32,0.93,0.93,0.93,0.93,High_Stable,50
C6623,L4,TypeC,31.42,1.28,11.06,11.06,11.06,11.06,1.11,1.11,1.11,1.11,High_Stable,50
C6624,L4,TypeA,33.34,1.2,13.71,14.71,15.71,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50
C6625,L4,TypeA,28.09,1.29,14.65,15.65,16.65,17.65,1.46,1.56,1.66,1.76,Normal,50
C6626,L4,TypeA,26.29,1.21,11.97,11.97,11.97,11.97,1.2,1.2,1.2,1.2,High_Stable,50
C6627,L4,TypeB,27.21,1.22,10.32,12.32,15.32,20.32,1.03,1.23,1.53,2.03,Latent_Defect,50
C6628,L4,TypeB,26.55,1.05,8.26,9.26,10.26,11.26,0.83,0.93,1.03,1.13,Normal,50
C6629,L4,TypeB,26.33,1.12,9.74,10.74,11.74,60.0,0.97,1.07,1.17,6.0,Absolute_Failure,50
C6630,L4,TypeC,27.08,1.09,8.35,9.35,28.35,30.35,0.84,0.94,2.84,3.04,Sudden_Anomaly,50
C6631,L4,TypeA,28.24,1.09,14.35,15.35,34.35,36.35,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C6632,L4,TypeC,31.75,1.09,11.76,12.76,13.76,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C6633,L4,TypeA,27.35,1.28,14.14,16.14,19.14,24.14,1.41,1.61,1.91,2.41,Latent_Defect,50
C6634,L4,TypeA,30.44,1.23,10.69,10.69,10.69,10.69,1.07,1.07,1.07,1.07,High_Stable,50
C6635,L4,TypeB,34.38,1.15,10.6,11.6,30.6,32.6,1.06,1.16,3.06,3.26,Sudden_Anomaly,50
C6636,L4,TypeB,31.44,1.1,10.67,11.67,12.67,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50
C6637,L4,TypeB,34.9,1.02,14.41,15.41,34.41,36.41,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C6638,L4,TypeB,30.77,1.09,10.94,10.94,10.94,10.94,1.09,1.09,1.09,1.09,High_Stable,50
C6639,L4,TypeC,28.97,1.06,9.84,9.84,9.84,9.84,0.98,0.98,0.98,0.98,High_Stable,50
C6640,L4,TypeA,29.1,1.15,9.44,9.44,9.44,9.44,0.94,0.94,0.94,0.94,High_Stable,50
C6641,L4,TypeC,27.8,1.07,12.65,12.65,12.65,12.65,1.27,1.27,1.27,1.27,High_Stable,50
C6642,L4,TypeC,33.59,1.02,8.43,9.43,28.43,30.43,0.84,0.94,2.84,3.04,Sudden_Anomaly,50
C6643,L4,TypeB,32.45,1.24,9.96,10.96,29.96,31.96,1.0,1.1,3.0,3.2,Sudden_Anomaly,50
C6644,L4,TypeB,28.92,1.28,9.84,10.84,11.84,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C6645,L4,TypeB,27.77,1.12,14.93,14.93,14.93,14.93,1.49,1.49,1.49,1.49,High_Stable,50
C6646,L4,TypeC,30.44,1.22,11.24,11.24,11.24,11.24,1.12,1.12,1.12,1.12,High_Stable,50
C6647,L4,TypeB,25.48,1.25,13.62,14.62,15.62,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C6648,L4,TypeC,34.61,1.14,10.84,11.84,12.84,60.0,1.08,1.18,1.28,6.0,Absolute_Failure,50
C6649,L4,TypeC,32.66,1.26,11.15,12.15,13.15,14.15,1.11,1.21,1.31,1.41,Normal,50
C6650,L4,TypeB,26.8,1.19,11.51,12.51,31.51,33.51,1.15,1.25,3.15,3.35,Sudden_Anomaly,50
C6651,L4,TypeA,28.77,1.14,13.81,14.81,15.81,60.0,1.38,1.48,1.58,6.0,Absolute_Failure,50
C6652,L4,TypeA,32.96,1.13,10.75,12.75,15.75,20.75,1.08,1.28,1.58,2.08,Latent_Defect,50
C6653,L4,TypeB,26.03,1.02,9.52,9.52,9.52,9.52,0.95,0.95,0.95,0.95,High_Stable,50
C6654,L4,TypeA,34.16,1.27,14.46,15.46,34.46,36.46,1.45,1.55,3.45,3.65,Sudden_Anomaly,50
C6655,L4,TypeA,29.33,1.15,12.13,14.13,17.13,22.13,1.21,1.41,1.71,2.21,Latent_Defect,50
C6656,L4,TypeB,33.54,1.27,14.8,15.8,16.8,60.0,1.48,1.58,1.68,6.0,Absolute_Failure,50
C6657,L4,TypeB,32.88,1.19,8.85,10.85,13.85,18.85,0.89,1.09,1.39,1.89,Latent_Defect,50
C6658,L4,TypeB,26.82,1.03,13.76,14.76,33.76,35.76,1.38,1.48,3.38,3.58,Sudden_Anomaly,50
C6659,L4,TypeA,33.37,1.18,8.38,9.38,28.38,30.38,0.84,0.94,2.84,3.04,Sudden_Anomaly,50
C6660,L4,TypeC,28.43,1.16,9.86,10.86,11.86,12.86,0.99,1.09,1.19,1.29,Normal,50
C6661,L4,TypeA,26.06,1.11,9.29,10.29,11.29,60.0,0.93,1.03,1.13,6.0,Absolute_Failure,50
C6662,L4,TypeA,31.36,1.22,9.53,10.53,11.53,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C6663,L4,TypeA,30.47,1.29,12.67,13.67,14.67,15.67,1.27,1.37,1.47,1.57,Normal,50
C6664,L4,TypeB,28.41,1.16,11.32,12.32,13.32,14.32,1.13,1.23,1.33,1.43,Normal,50
C6665,L4,TypeB,25.17,1.03,12.46,13.46,14.46,15.46,1.25,1.35,1.45,1.55,Normal,50
C6666,L4,TypeC,27.94,1.08,11.06,12.06,31.06,33.06,1.11,1.21,3.11,3.31,Sudden_Anomaly,50
C6667,L4,TypeA,32.78,1.21,10.05,12.05,15.05,20.05,1.0,1.2,1.5,2.0,Latent_Defect,50
C6668,L4,TypeC,26.95,1.14,11.18,12.18,13.18,14.18,1.12,1.22,1.32,1.42,Normal,50
C6669,L4,TypeB,29.13,1.04,14.95,16.95,19.95,24.95,1.5,1.7,2.0,2.5,Latent_Defect,50
C6670,L4,TypeB,33.5,1.06,11.57,12.57,13.57,14.57,1.16,1.26,1.36,1.46,Normal,50
C6671,L4,TypeB,28.68,1.21,13.23,14.23,33.23,35.23,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C6672,L4,TypeA,33.93,1.13,8.58,8.58,8.58,8.58,0.86,0.86,0.86,0.86,High_Stable,50
