component_id,component_type,parameter,time,value,lower_limit,upper_limit
C100013,IC_A,iddq,0,11.455,0,50
C100013,IC_A,iddq,0,11.455,0,50
C100013,IC_A,iddq,0,11.455,0,50
C100013,IC_A,iddq,0,11.455,0,50
C100013,IC_A,iddq,24,11.6,0,50
C100013,IC_A,iddq,24,11.6,0,50
C100013,IC_A,iddq,24,-0.2997708951738074,0,50
C100013,IC_A,iddq,24,11.6,0,50
C100013,IC_A,iddq,24,-0.2997708951738074,0,50
C100013,IC_A,iddq,24,11.6,0,50
C100013,IC_A,iddq,24,11.6,0,50
C100013,IC_A,iddq,24,-0.2997708951738074,0,50
C100013,IC_A,iddq,96,11.835,0,50
C100013,IC_A,iddq,96,-0.2457950363279154,0,50
C100013,IC_A,iddq,96,11.835,0,50
C100013,IC_A,iddq,96,-0.2457950363279154,0,50
C100013,IC_A,iddq,96,11.835,0,50
C100013,IC_A,iddq,96,-0.2457950363279154,0,50
C100013,IC_A,iddq,168,11.891,0,50
C100013,IC_A,iddq,168,-0.2329327040071925,0,50
C100013,IC_A,iddq,168,11.891,0,50
C100013,IC_A,iddq,168,-0.2329327040071925,0,50
C100013,IC_A,iddq,168,11.891,0,50
C100013,IC_A,iddq,168,11.891,0,50
C100013,IC_A,iddq,168,-0.2329327040071925,0,50
C100014,IC_A,iddq,0,10.107,0,50
C100014,IC_A,iddq,0,10.107,0,50
C100014,IC_A,iddq,0,10.107,0,50
C100014,IC_A,iddq,0,10.107,0,50
C100014,IC_A,iddq,0,10.107,0,50
C100014,IC_A,iddq,24,10.144,0,50
C100014,IC_A,iddq,24,10.144,0,50
C100014,IC_A,iddq,24,-0.6341915355126084,0,50
C100014,IC_A,iddq,24,10.144,0,50
C100014,IC_A,iddq,24,-0.6341915355126084,0,50
C100014,IC_A,iddq,24,10.144,0,50
C100014,IC_A,iddq,24,10.144,0,50
C100014,IC_A,iddq,24,-0.6341915355126084,0,50
C100014,IC_A,iddq,96,10.289,0,50
C100014,IC_A,iddq,96,-0.6008872821821647,0,50
C100014,IC_A,iddq,96,10.289,0,50
C100014,IC_A,iddq,96,-0.6008872821821647,0,50
C100014,IC_A,iddq,96,10.289,0,50
C100014,IC_A,iddq,96,-0.6008872821821647,0,50
C100014,IC_A,iddq,168,10.486,0,50
C100014,IC_A,iddq,168,-0.5556394345539064,0,50
C100014,IC_A,iddq,168,10.486,0,50
C100014,IC_A,iddq,168,-0.5556394345539064,0,50
C100014,IC_A,iddq,168,10.486,0,50
C100014,IC_A,iddq,168,10.486,0,50
C100014,IC_A,iddq,168,-0.5556394345539064,0,50
C100015,IC_A,iddq,0,10.329,0,50
C100015,IC_A,iddq,0,10.329,0,50
C100015,IC_A,iddq,0,10.329,0,50
C100015,IC_A,iddq,0,10.329,0,50
C100015,IC_A,iddq,0,10.329,0,50
C100015,IC_A,iddq,24,10.546,0,50
C100015,IC_A,iddq,24,10.546,0,50
C100015,IC_A,iddq,24,-0.5418583642102748,0,50
C100015,IC_A,iddq,24,10.546,0,50
C100015,IC_A,iddq,24,-0.5418583642102748,0,50
C100015,IC_A,iddq,24,10.546,0,50
C100015,IC_A,iddq,24,10.546,0,50
C100015,IC_A,iddq,24,-0.5418583642102748,0,50
C100015,IC_A,iddq,96,10.745,0,50
C100015,IC_A,iddq,96,-0.4961511475705623,0,50
C100015,IC_A,iddq,96,10.745,0,50
C100015,IC_A,iddq,96,-0.4961511475705623,0,50
C100015,IC_A,iddq,96,10.745,0,50
C100015,IC_A,iddq,96,-0.4961511475705623,0,50
C100015,IC_A,iddq,168,11.217,0,50
C100015,IC_A,iddq,168,-0.3877400608673242,0,50
C100015,IC_A,iddq,168,11.217,0,50
C100015,IC_A,iddq,168,-0.3877400608673242,0,50
C100015,IC_A,iddq,168,11.217,0,50
C100015,IC_A,iddq,168,11.217,0,50
C100015,IC_A,iddq,168,-0.3877400608673242,0,50
C100016,IC_A,iddq,0,9.397,0,50
C100016,IC_A,iddq,0,9.397,0,50
C100016,IC_A,iddq,0,9.397,0,50
C100016,IC_A,iddq,0,9.397,0,50
C100016,IC_A,iddq,0,9.397,0,50
C100016,IC_A,iddq,24,9.524,0,50
C100016,IC_A,iddq,24,9.524,0,50
C100016,IC_A,iddq,24,-0.7765959290634717,0,50
C100016,IC_A,iddq,24,9.524,0,50
C100016,IC_A,iddq,24,-0.7765959290634717,0,50
C100016,IC_A,iddq,24,9.524,0,50
C100016,IC_A,iddq,24,9.524,0,50
C100016,IC_A,iddq,24,-0.7765959290634717,0,50
C100016,IC_A,iddq,96,9.747,0,50
C100016,IC_A,iddq,96,-0.7253762842863063,0,50
C100016,IC_A,iddq,96,9.747,0,50
C100016,IC_A,iddq,96,-0.7253762842863063,0,50
C100016,IC_A,iddq,96,9.747,0,50
C100016,IC_A,iddq,96,-0.7253762842863063,0,50
C100016,IC_A,iddq,168,10.023,0,50
C100016,IC_A,iddq,168,-0.6619833607055995,0,50
C100016,IC_A,iddq,168,10.023,0,50
C100016,IC_A,iddq,168,-0.6619833607055995,0,50
C100016,IC_A,iddq,168,10.023,0,50
C100016,IC_A,iddq,168,10.023,0,50
C100016,IC_A,iddq,168,-0.6619833607055995,0,50
C100017,IC_A,iddq,0,11.376,0,50
C100017,IC_A,iddq,0,11.376,0,50
C100017,IC_A,iddq,0,11.376,0,50
C100017,IC_A,iddq,0,11.376,0,50
C100017,IC_A,iddq,0,11.376,0,50
C100017,IC_A,iddq,24,11.893,0,50
C100017,IC_A,iddq,24,11.893,0,50
C100017,IC_A,iddq,24,-0.2324733349957379,0,50
C100017,IC_A,iddq,24,11.893,0,50
C100017,IC_A,iddq,24,-0.2324733349957379,0,50
C100017,IC_A,iddq,24,11.893,0,50
C100017,IC_A,iddq,24,11.893,0,50
C100017,IC_A,iddq,24,-0.2324733349957379,0,50
C100017,IC_A,iddq,96,12.21,0,50
C100017,IC_A,iddq,96,-0.1596633466802159,0,50
C100017,IC_A,iddq,96,12.21,0,50
C100017,IC_A,iddq,96,-0.1596633466802159,0,50
C100017,IC_A,iddq,96,12.21,0,50
C100017,IC_A,iddq,96,-0.1596633466802159,0,50
C100017,IC_A,iddq,168,12.992,0,50
C100017,IC_A,iddq,168,0.0199499367984532,0,50
C100017,IC_A,iddq,168,12.992,0,50
C100017,IC_A,iddq,168,0.0199499367984532,0,50
C100017,IC_A,iddq,168,12.992,0,50
C100017,IC_A,iddq,168,12.992,0,50
C100017,IC_A,iddq,168,0.0199499367984532,0,50
C100018,IC_A,iddq,0,10.783,0,50
C100018,IC_A,iddq,0,10.783,0,50
C100018,IC_A,iddq,0,10.783,0,50
C100018,IC_A,iddq,0,10.783,0,50
C100018,IC_A,iddq,0,10.783,0,50
C100018,IC_A,iddq,24,10.965,0,50
C100018,IC_A,iddq,24,10.965,0,50
C100018,IC_A,iddq,24,-0.4456205563105784,0,50
C100018,IC_A,iddq,24,10.965,0,50
C100018,IC_A,iddq,24,-0.4456205563105784,0,50
C100018,IC_A,iddq,24,10.965,0,50
C100018,IC_A,iddq,24,10.965,0,50
C100018,IC_A,iddq,24,-0.4456205563105784,0,50
C100018,IC_A,iddq,96,11.365,0,50
C100018,IC_A,iddq,96,-0.3537467540196989,0,50
C100018,IC_A,iddq,96,11.365,0,50
C100018,IC_A,iddq,96,-0.3537467540196989,0,50
C100018,IC_A,iddq,96,11.365,0,50
C100018,IC_A,iddq,96,-0.3537467540196989,0,50
C100018,IC_A,iddq,168,11.118,0,50
C100018,IC_A,iddq,168,-0.4104788269343169,0,50
C100018,IC_A,iddq,168,11.118,0,50
C100018,IC_A,iddq,168,-0.4104788269343169,0,50
C100018,IC_A,iddq,168,11.118,0,50
C100018,IC_A,iddq,168,11.118,0,50
C100018,IC_A,iddq,168,-0.4104788269343169,0,50
C100019,IC_A,iddq,0,9.999,0,50
C100019,IC_A,iddq,0,9.999,0,50
C100019,IC_A,iddq,0,9.999,0,50
C100019,IC_A,iddq,0,9.999,0,50
C100019,IC_A,iddq,0,9.999,0,50
C100019,IC_A,iddq,24,10.258,0,50
C100019,IC_A,iddq,24,10.258,0,50
C100019,IC_A,iddq,24,-0.608007501859708,0,50
C100019,IC_A,iddq,24,10.258,0,50
C100019,IC_A,iddq,24,-0.608007501859708,0,50
C100019,IC_A,iddq,24,10.258,0,50
C100019,IC_A,iddq,24,10.258,0,50
C100019,IC_A,iddq,24,-0.608007501859708,0,50
C100019,IC_A,iddq,96,10.322,0,50
C100019,IC_A,iddq,96,-0.5933076934931673,0,50
C100019,IC_A,iddq,96,10.322,0,50
C100019,IC_A,iddq,96,-0.5933076934931673,0,50
C100019,IC_A,iddq,96,10.322,0,50
C100019,IC_A,iddq,96,-0.5933076934931673,0,50
C100019,IC_A,iddq,168,10.363,0,50
C100019,IC_A,iddq,168,-0.5838906287583521,0,50
C100019,IC_A,iddq,168,10.363,0,50
C100019,IC_A,iddq,168,-0.5838906287583521,0,50
C100019,IC_A,iddq,168,10.363,0,50
C100019,IC_A,iddq,168,10.363,0,50
C100019,IC_A,iddq,168,-0.5838906287583521,0,50
C10002,TypeC,iddq,0,10.54,0,50
C10002,TypeC,iddq,24,10.54,0,50
C10002,TypeC,iddq,96,10.54,0,50
C10002,TypeC,iddq,168,10.54,0,50
C10002,TypeC,leakage,0,1.05,0,10
C10002,TypeC,leakage,24,1.05,0,10
C10002,TypeC,leakage,96,1.05,0,10
C10002,TypeC,leakage,168,1.05,0,10
C100020,IC_A,iddq,0,9.644,0,50
C100020,IC_A,iddq,0,9.644,0,50
C100020,IC_A,iddq,0,9.644,0,50
C100020,IC_A,iddq,0,9.644,0,50
C100020,IC_A,iddq,0,9.644,0,50
C100020,IC_A,iddq,24,9.759,0,50
C100020,IC_A,iddq,24,9.759,0,50
C100020,IC_A,iddq,24,-0.7226200702175798,0,50
C100020,IC_A,iddq,24,9.759,0,50
C100020,IC_A,iddq,24,-0.7226200702175798,0,50
C100020,IC_A,iddq,24,9.759,0,50
C100020,IC_A,iddq,24,9.759,0,50
C100020,IC_A,iddq,24,-0.7226200702175798,0,50
C100020,IC_A,iddq,96,9.638,0,50
C100020,IC_A,iddq,96,-0.750411895410571,0,50
C100020,IC_A,iddq,96,9.638,0,50
C100020,IC_A,iddq,96,-0.750411895410571,0,50
C100020,IC_A,iddq,96,9.638,0,50
C100020,IC_A,iddq,96,-0.750411895410571,0,50
C100020,IC_A,iddq,168,9.843,0,50
C100020,IC_A,iddq,168,-0.7033265717364952,0,50
C100020,IC_A,iddq,168,9.843,0,50
C100020,IC_A,iddq,168,-0.7033265717364952,0,50
C100020,IC_A,iddq,168,9.843,0,50
C100020,IC_A,iddq,168,9.843,0,50
C100020,IC_A,iddq,168,-0.7033265717364952,0,50
C100021,IC_A,iddq,0,12.583,0,50
C100021,IC_A,iddq,0,12.583,0,50
C100021,IC_A,iddq,0,12.583,0,50
C100021,IC_A,iddq,0,12.583,0,50
C100021,IC_A,iddq,0,12.583,0,50
C100021,IC_A,iddq,24,12.697,0,50
C100021,IC_A,iddq,24,12.697,0,50
C100021,IC_A,iddq,24,-0.0478069923910706,0,50
C100021,IC_A,iddq,24,12.697,0,50
C100021,IC_A,iddq,24,-0.0478069923910706,0,50
C100021,IC_A,iddq,24,12.697,0,50
C100021,IC_A,iddq,24,12.697,0,50
C100021,IC_A,iddq,24,-0.0478069923910706,0,50
C100021,IC_A,iddq,96,13.27,0,50
C100021,IC_A,iddq,96,0.0838022293906141,0,50
C100021,IC_A,iddq,96,13.27,0,50
C100021,IC_A,iddq,96,0.0838022293906141,0,50
C100021,IC_A,iddq,96,13.27,0,50
C100021,IC_A,iddq,96,0.0838022293906141,0,50
C100021,IC_A,iddq,168,13.689,0,50
C100021,IC_A,iddq,168,0.1800400372903105,0,50
C100021,IC_A,iddq,168,13.689,0,50
C100021,IC_A,iddq,168,0.1800400372903105,0,50
C100021,IC_A,iddq,168,13.689,0,50
C100021,IC_A,iddq,168,13.689,0,50
C100021,IC_A,iddq,168,0.1800400372903105,0,50
C100022,IC_A,iddq,0,9.721,0,50
C100022,IC_A,iddq,0,9.721,0,50
C100022,IC_A,iddq,0,9.721,0,50
C100022,IC_A,iddq,0,9.721,0,50
C100022,IC_A,iddq,0,9.721,0,50
C100022,IC_A,iddq,24,10.124,0,50
C100022,IC_A,iddq,24,10.124,0,50
C100022,IC_A,iddq,24,-0.6387852256271522,0,50
C100022,IC_A,iddq,24,10.124,0,50
C100022,IC_A,iddq,24,-0.6387852256271522,0,50
C100022,IC_A,iddq,24,10.124,0,50
C100022,IC_A,iddq,24,10.124,0,50
C100022,IC_A,iddq,24,-0.6387852256271522,0,50
C100022,IC_A,iddq,96,10.184,0,50
C100022,IC_A,iddq,96,-0.6250041552835206,0,50
C100022,IC_A,iddq,96,10.184,0,50
C100022,IC_A,iddq,96,-0.6250041552835206,0,50
C100022,IC_A,iddq,96,10.184,0,50
C100022,IC_A,iddq,96,-0.6250041552835206,0,50
C100022,IC_A,iddq,168,10.353,0,50
C100022,IC_A,iddq,168,-0.586187473815624,0,50
C100022,IC_A,iddq,168,10.353,0,50
C100022,IC_A,iddq,168,-0.586187473815624,0,50
C100022,IC_A,iddq,168,10.353,0,50
C100022,IC_A,iddq,168,10.353,0,50
C100022,IC_A,iddq,168,-0.586187473815624,0,50
C100023,IC_A,iddq,0,9.698,0,50
C100023,IC_A,iddq,0,9.698,0,50
C100023,IC_A,iddq,0,9.698,0,50
C100023,IC_A,iddq,0,9.698,0,50
C100023,IC_A,iddq,0,9.698,0,50
C100023,IC_A,iddq,24,9.429,0,50
C100023,IC_A,iddq,24,9.429,0,50
C100023,IC_A,iddq,24,-0.7984159571075553,0,50
C100023,IC_A,iddq,24,9.429,0,50
C100023,IC_A,iddq,24,-0.7984159571075553,0,50
C100023,IC_A,iddq,24,9.429,0,50
C100023,IC_A,iddq,24,9.429,0,50
C100023,IC_A,iddq,24,-0.7984159571075553,0,50
C100023,IC_A,iddq,96,9.92,0,50
C100023,IC_A,iddq,96,-0.6856408647955009,0,50
C100023,IC_A,iddq,96,9.92,0,50
C100023,IC_A,iddq,96,-0.6856408647955009,0,50
C100023,IC_A,iddq,96,9.92,0,50
C100023,IC_A,iddq,96,-0.6856408647955009,0,50
C100023,IC_A,iddq,168,10.199,0,50
C100023,IC_A,iddq,168,-0.6215588876976126,0,50
C100023,IC_A,iddq,168,10.199,0,50
C100023,IC_A,iddq,168,-0.6215588876976126,0,50
C100023,IC_A,iddq,168,10.199,0,50
C100023,IC_A,iddq,168,10.199,0,50
C100023,IC_A,iddq,168,-0.6215588876976126,0,50
C100024,IC_A,iddq,0,10.981,0,50
C100024,IC_A,iddq,0,10.981,0,50
C100024,IC_A,iddq,0,10.981,0,50
C100024,IC_A,iddq,0,10.981,0,50
C100024,IC_A,iddq,0,10.981,0,50
C100024,IC_A,iddq,24,14.062,0,50
C100024,IC_A,iddq,24,14.062,0,50
C100024,IC_A,iddq,24,0.2657123579265554,0,50
C100024,IC_A,iddq,24,14.062,0,50
C100024,IC_A,iddq,24,0.2657123579265554,0,50
C100024,IC_A,iddq,24,14.062,0,50
C100024,IC_A,iddq,24,14.062,0,50
C100024,IC_A,iddq,24,0.2657123579265554,0,50
C100024,IC_A,iddq,96,24.679,0,50
C100024,IC_A,iddq,96,2.7042727552322225,0,50
C100024,IC_A,iddq,96,24.679,0,50
C100024,IC_A,iddq,96,2.7042727552322225,0,50
C100024,IC_A,iddq,96,24.679,0,50
C100024,IC_A,iddq,96,2.7042727552322225,0,50
C100024,IC_A,iddq,168,31.203,0,50
C100024,IC_A,iddq,168,4.202734470596465,0,50
C100024,IC_A,iddq,168,31.203,0,50
C100024,IC_A,iddq,168,4.202734470596465,0,50
C100024,IC_A,iddq,168,31.203,0,50
C100024,IC_A,iddq,168,31.203,0,50
C100024,IC_A,iddq,168,4.202734470596465,0,50
C100025,IC_A,iddq,0,11.716,0,50
C100025,IC_A,iddq,0,11.716,0,50
C100025,IC_A,iddq,0,11.716,0,50
C100025,IC_A,iddq,0,11.716,0,50
C100025,IC_A,iddq,0,11.716,0,50
C100025,IC_A,iddq,24,11.879,0,50
C100025,IC_A,iddq,24,11.879,0,50
C100025,IC_A,iddq,24,-0.235688918075919,0,50
C100025,IC_A,iddq,24,11.879,0,50
C100025,IC_A,iddq,24,-0.235688918075919,0,50
C100025,IC_A,iddq,24,11.879,0,50
C100025,IC_A,iddq,24,11.879,0,50
C100025,IC_A,iddq,24,-0.235688918075919,0,50
C100025,IC_A,iddq,96,12.143,0,50
C100025,IC_A,iddq,96,-0.1750522085639383,0,50
C100025,IC_A,iddq,96,12.143,0,50
C100025,IC_A,iddq,96,-0.1750522085639383,0,50
C100025,IC_A,iddq,96,12.143,0,50
C100025,IC_A,iddq,96,-0.1750522085639383,0,50
C100025,IC_A,iddq,168,12.791,0,50
C100025,IC_A,iddq,168,-0.0262166488527137,0,50
C100025,IC_A,iddq,168,12.791,0,50
C100025,IC_A,iddq,168,-0.0262166488527137,0,50
C100025,IC_A,iddq,168,12.791,0,50
C100025,IC_A,iddq,168,12.791,0,50
C100025,IC_A,iddq,168,-0.0262166488527137,0,50
C100026,IC_A,iddq,0,10.136,0,50
C100026,IC_A,iddq,0,10.136,0,50
C100026,IC_A,iddq,0,10.136,0,50
C100026,IC_A,iddq,0,10.136,0,50
C100026,IC_A,iddq,0,10.136,0,50
C100026,IC_A,iddq,24,10.1,0,50
C100026,IC_A,iddq,24,10.1,0,50
C100026,IC_A,iddq,24,-0.6442976537646052,0,50
C100026,IC_A,iddq,24,10.1,0,50
C100026,IC_A,iddq,24,-0.6442976537646052,0,50
C100026,IC_A,iddq,24,10.1,0,50
C100026,IC_A,iddq,24,10.1,0,50
C100026,IC_A,iddq,24,-0.6442976537646052,0,50
C100026,IC_A,iddq,96,10.397,0,50
C100026,IC_A,iddq,96,-0.5760813555636272,0,50
C100026,IC_A,iddq,96,10.397,0,50
C100026,IC_A,iddq,96,-0.5760813555636272,0,50
C100026,IC_A,iddq,96,10.397,0,50
C100026,IC_A,iddq,96,-0.5760813555636272,0,50
C100026,IC_A,iddq,168,10.539,0,50
C100026,IC_A,iddq,168,-0.543466155750365,0,50
C100026,IC_A,iddq,168,10.539,0,50
C100026,IC_A,iddq,168,-0.543466155750365,0,50
C100026,IC_A,iddq,168,10.539,0,50
C100026,IC_A,iddq,168,10.539,0,50
C100026,IC_A,iddq,168,-0.543466155750365,0,50
C100027,IC_A,iddq,0,10.619,0,50
C100027,IC_A,iddq,0,10.619,0,50
C100027,IC_A,iddq,0,10.619,0,50
C100027,IC_A,iddq,0,10.619,0,50
C100027,IC_A,iddq,0,10.619,0,50
C100027,IC_A,iddq,24,10.654,0,50
C100027,IC_A,iddq,24,10.654,0,50
C100027,IC_A,iddq,24,-0.5170524375917371,0,50
C100027,IC_A,iddq,24,10.654,0,50
C100027,IC_A,iddq,24,-0.5170524375917371,0,50
C100027,IC_A,iddq,24,10.654,0,50
C100027,IC_A,iddq,24,10.654,0,50
C100027,IC_A,iddq,24,-0.5170524375917371,0,50
C100027,IC_A,iddq,96,11.125,0,50
C100027,IC_A,iddq,96,-0.4088710353942266,0,50
C100027,IC_A,iddq,96,11.125,0,50
C100027,IC_A,iddq,96,-0.4088710353942266,0,50
C100027,IC_A,iddq,96,11.125,0,50
C100027,IC_A,iddq,96,-0.4088710353942266,0,50
C100027,IC_A,iddq,168,11.718,0,50
C100027,IC_A,iddq,168,-0.2726681234979979,0,50
C100027,IC_A,iddq,168,11.718,0,50
C100027,IC_A,iddq,168,-0.2726681234979979,0,50
C100027,IC_A,iddq,168,11.718,0,50
C100027,IC_A,iddq,168,11.718,0,50
C100027,IC_A,iddq,168,-0.2726681234979979,0,50
C100028,IC_A,iddq,0,11.339,0,50
C100028,IC_A,iddq,0,11.339,0,50
C100028,IC_A,iddq,0,11.339,0,50
C100028,IC_A,iddq,0,11.339,0,50
C100028,IC_A,iddq,0,11.339,0,50
C100028,IC_A,iddq,24,11.757,0,50
C100028,IC_A,iddq,24,11.757,0,50
C100028,IC_A,iddq,24,-0.2637104277746372,0,50
C100028,IC_A,iddq,24,11.757,0,50
C100028,IC_A,iddq,24,-0.2637104277746372,0,50
C100028,IC_A,iddq,24,11.757,0,50
C100028,IC_A,iddq,24,11.757,0,50
C100028,IC_A,iddq,24,-0.2637104277746372,0,50
C100028,IC_A,iddq,96,12.144,0,50
C100028,IC_A,iddq,96,-0.1748225240582112,0,50
C100028,IC_A,iddq,96,12.144,0,50
C100028,IC_A,iddq,96,-0.1748225240582112,0,50
C100028,IC_A,iddq,96,12.144,0,50
C100028,IC_A,iddq,96,-0.1748225240582112,0,50
C100028,IC_A,iddq,168,12.314,0,50
C100028,IC_A,iddq,168,-0.1357761580845875,0,50
C100028,IC_A,iddq,168,12.314,0,50
C100028,IC_A,iddq,168,-0.1357761580845875,0,50
C100028,IC_A,iddq,168,12.314,0,50
C100028,IC_A,iddq,168,12.314,0,50
C100028,IC_A,iddq,168,-0.1357761580845875,0,50
C100029,IC_A,iddq,0,11.453,0,50
C100029,IC_A,iddq,0,11.453,0,50
C100029,IC_A,iddq,0,11.453,0,50
C100029,IC_A,iddq,0,11.453,0,50
C100029,IC_A,iddq,0,11.453,0,50
C100029,IC_A,iddq,24,11.54,0,50
C100029,IC_A,iddq,24,11.54,0,50
C100029,IC_A,iddq,24,-0.3135519655174394,0,50
C100029,IC_A,iddq,24,11.54,0,50
C100029,IC_A,iddq,24,-0.3135519655174394,0,50
C100029,IC_A,iddq,24,11.54,0,50
C100029,IC_A,iddq,24,11.54,0,50
C100029,IC_A,iddq,24,-0.3135519655174394,0,50
C100029,IC_A,iddq,96,11.657,0,50
C100029,IC_A,iddq,96,-0.286678878347357,0,50
C100029,IC_A,iddq,96,11.657,0,50
C100029,IC_A,iddq,96,-0.286678878347357,0,50
C100029,IC_A,iddq,96,11.657,0,50
C100029,IC_A,iddq,96,-0.286678878347357,0,50
C100029,IC_A,iddq,168,12.055,0,50
C100029,IC_A,iddq,168,-0.195264445067932,0,50
C100029,IC_A,iddq,168,12.055,0,50
C100029,IC_A,iddq,168,-0.195264445067932,0,50
C100029,IC_A,iddq,168,12.055,0,50
C100029,IC_A,iddq,168,12.055,0,50
C100029,IC_A,iddq,168,-0.195264445067932,0,50
C10003,TypeC,iddq,0,11.17,0,50
C10003,TypeC,iddq,24,12.17,0,50
C10003,TypeC,iddq,96,13.17,0,50
C10003,TypeC,iddq,168,60.0,0,50
C10003,TypeC,leakage,0,1.12,0,10
C10003,TypeC,leakage,24,1.22,0,10
C10003,TypeC,leakage,96,1.32,0,10
C10003,TypeC,leakage,168,6.0,0,10
C100030,IC_A,iddq,0,11.89,0,50
C100030,IC_A,iddq,0,11.89,0,50
C100030,IC_A,iddq,0,11.89,0,50
C100030,IC_A,iddq,0,11.89,0,50
C100030,IC_A,iddq,0,11.89,0,50
C100030,IC_A,iddq,24,11.747,0,50
C100030,IC_A,iddq,24,11.747,0,50
C100030,IC_A,iddq,24,-0.2660072728319091,0,50
C100030,IC_A,iddq,24,11.747,0,50
C100030,IC_A,iddq,24,-0.2660072728319091,0,50
C100030,IC_A,iddq,24,11.747,0,50
C100030,IC_A,iddq,24,11.747,0,50
C100030,IC_A,iddq,24,-0.2660072728319091,0,50
C100030,IC_A,iddq,96,12.16,0,50
C100030,IC_A,iddq,96,-0.1711475719665761,0,50
C100030,IC_A,iddq,96,12.16,0,50
C100030,IC_A,iddq,96,-0.1711475719665761,0,50
C100030,IC_A,iddq,96,12.16,0,50
C100030,IC_A,iddq,96,-0.1711475719665761,0,50
C100030,IC_A,iddq,168,12.237,0,50
C100030,IC_A,iddq,168,-0.1534618650255818,0,50
C100030,IC_A,iddq,168,12.237,0,50
C100030,IC_A,iddq,168,-0.1534618650255818,0,50
C100030,IC_A,iddq,168,12.237,0,50
C100030,IC_A,iddq,168,12.237,0,50
C100030,IC_A,iddq,168,-0.1534618650255818,0,50
C100031,IC_A,iddq,0,10.752,0,50
C100031,IC_A,iddq,0,10.752,0,50
C100031,IC_A,iddq,0,10.752,0,50
C100031,IC_A,iddq,0,10.752,0,50
C100031,IC_A,iddq,0,10.752,0,50
C100031,IC_A,iddq,24,11.018,0,50
C100031,IC_A,iddq,24,11.018,0,50
C100031,IC_A,iddq,24,-0.4334472775070367,0,50
C100031,IC_A,iddq,24,11.018,0,50
C100031,IC_A,iddq,24,-0.4334472775070367,0,50
C100031,IC_A,iddq,24,11.018,0,50
C100031,IC_A,iddq,24,11.018,0,50
C100031,IC_A,iddq,24,-0.4334472775070367,0,50
C100031,IC_A,iddq,96,11.229,0,50
C100031,IC_A,iddq,96,-0.3849838467985981,0,50
C100031,IC_A,iddq,96,11.229,0,50
C100031,IC_A,iddq,96,-0.3849838467985981,0,50
C100031,IC_A,iddq,96,11.229,0,50
C100031,IC_A,iddq,96,-0.3849838467985981,0,50
C100031,IC_A,iddq,168,12.265,0,50
C100031,IC_A,iddq,168,-0.1470306988652201,0,50
C100031,IC_A,iddq,168,12.265,0,50
C100031,IC_A,iddq,168,-0.1470306988652201,0,50
C100031,IC_A,iddq,168,12.265,0,50
C100031,IC_A,iddq,168,12.265,0,50
C100031,IC_A,iddq,168,-0.1470306988652201,0,50
C100032,IC_A,iddq,0,10.094,0,50
C100032,IC_A,iddq,0,10.094,0,50
C100032,IC_A,iddq,0,10.094,0,50
C100032,IC_A,iddq,0,10.094,0,50
C100032,IC_A,iddq,0,10.094,0,50
C100032,IC_A,iddq,24,10.173,0,50
C100032,IC_A,iddq,24,10.173,0,50
C100032,IC_A,iddq,24,-0.6275306848465196,0,50
C100032,IC_A,iddq,24,10.173,0,50
C100032,IC_A,iddq,24,-0.6275306848465196,0,50
C100032,IC_A,iddq,24,10.173,0,50
C100032,IC_A,iddq,24,10.173,0,50
C100032,IC_A,iddq,24,-0.6275306848465196,0,50
C100032,IC_A,iddq,96,10.78,0,50
C100032,IC_A,iddq,96,-0.4881121898701103,0,50
C100032,IC_A,iddq,96,10.78,0,50
C100032,IC_A,iddq,96,-0.4881121898701103,0,50
C100032,IC_A,iddq,96,10.78,0,50
C100032,IC_A,iddq,96,-0.4881121898701103,0,50
C100032,IC_A,iddq,168,10.81,0,50
C100032,IC_A,iddq,168,-0.4812216546982941,0,50
C100032,IC_A,iddq,168,10.81,0,50
C100032,IC_A,iddq,168,-0.4812216546982941,0,50
C100032,IC_A,iddq,168,10.81,0,50
C100032,IC_A,iddq,168,10.81,0,50
C100032,IC_A,iddq,168,-0.4812216546982941,0,50
C100033,IC_A,iddq,0,11.075,0,50
C100033,IC_A,iddq,0,11.075,0,50
C100033,IC_A,iddq,0,11.075,0,50
C100033,IC_A,iddq,0,11.075,0,50
C100033,IC_A,iddq,0,11.075,0,50
C100033,IC_A,iddq,24,11.383,0,50
C100033,IC_A,iddq,24,11.383,0,50
C100033,IC_A,iddq,24,-0.3496124329166096,0,50
C100033,IC_A,iddq,24,11.383,0,50
C100033,IC_A,iddq,24,-0.3496124329166096,0,50
C100033,IC_A,iddq,24,11.383,0,50
C100033,IC_A,iddq,24,11.383,0,50
C100033,IC_A,iddq,24,-0.3496124329166096,0,50
C100033,IC_A,iddq,96,11.63,0,50
C100033,IC_A,iddq,96,-0.2928803600019912,0,50
C100033,IC_A,iddq,96,11.63,0,50
C100033,IC_A,iddq,96,-0.2928803600019912,0,50
C100033,IC_A,iddq,96,11.63,0,50
C100033,IC_A,iddq,96,-0.2928803600019912,0,50
C100033,IC_A,iddq,168,11.585,0,50
C100033,IC_A,iddq,168,-0.3032161627597151,0,50
C100033,IC_A,iddq,168,11.585,0,50
C100033,IC_A,iddq,168,-0.3032161627597151,0,50
C100033,IC_A,iddq,168,11.585,0,50
C100033,IC_A,iddq,168,11.585,0,50
