component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C10448,L6,TypeA,27.14,1.15,8.24,9.24,10.24,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C10449,L6,TypeA,29.65,1.12,10.2,11.2,12.2,60.0,1.02,1.12,1.22,6.0,Absolute_Failure,50
C10450,L6,TypeA,32.26,1.19,11.31,12.31,13.31,60.0,1.13,1.23,1.33,6.0,Absolute_Failure,50
C10451,L6,TypeB,30.1,1.12,10.88,11.88,12.88,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C10452,L6,TypeB,27.83,1.03,9.14,10.14,29.14,31.14,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C10453,L6,TypeB,25.61,1.0,10.49,10.49,10.49,10.49,1.05,1.05,1.05,1.05,High_Stable,50
C10454,L6,TypeB,32.06,1.27,14.76,16.76,19.76,24.76,1.48,1.68,1.98,2.48,Latent_Defect,50
C10455,L6,TypeC,30.19,1.05,13.82,13.82,13.82,13.82,1.38,1.38,1.38,1.38,High_Stable,50
C10456,L6,TypeA,25.86,1.14,12.31,13.31,32.31,34.31,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C10457,L6,TypeB,26.01,1.13,8.69,9.69,28.69,30.69,0.87,0.97,2.87,3.07,Sudden_Anomaly,50
C10458,L6,TypeB,34.72,1.17,14.28,15.28,16.28,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C10459,L6,TypeB,28.2,1.23,13.94,15.94,18.94,23.94,1.39,1.59,1.89,2.39,Latent_Defect,50
C10460,L6,TypeA,31.02,1.1,8.53,9.53,10.53,11.53,0.85,0.95,1.05,1.15,Normal,50
C10461,L6,TypeB,32.4,1.05,8.73,10.73,13.73,18.73,0.87,1.07,1.37,1.87,Latent_Defect,50
C10462,L6,TypeC,30.85,1.25,11.54,11.54,11.54,11.54,1.15,1.15,1.15,1.15,High_Stable,50
C10463,L6,TypeC,31.27,1.07,14.35,15.35,16.35,17.35,1.43,1.53,1.63,1.73,Normal,50
C10464,L6,TypeB,31.28,1.06,11.28,13.28,16.28,21.28,1.13,1.33,1.63,2.13,Latent_Defect,50
C10465,L6,TypeA,29.93,1.08,14.4,15.4,16.4,17.4,1.44,1.54,1.64,1.74,Normal,50
C10466,L6,TypeA,28.7,1.27,12.39,14.39,17.39,22.39,1.24,1.44,1.74,2.24,Latent_Defect,50
C10467,L6,TypeC,32.94,1.09,12.59,13.59,14.59,60.0,1.26,1.36,1.46,6.0,Absolute_Failure,50
C10468,L6,TypeA,34.34,1.26,13.8,15.8,18.8,23.8,1.38,1.58,1.88,2.38,Latent_Defect,50
C10469,L6,TypeC,27.02,1.29,9.79,9.79,9.79,9.79,0.98,0.98,0.98,0.98,High_Stable,50
C10470,L6,TypeC,28.59,1.02,14.38,15.38,34.38,36.38,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C10471,L6,TypeB,31.67,1.09,11.69,11.69,11.69,11.69,1.17,1.17,1.17,1.17,High_Stable,50
C10472,L6,TypeC,34.25,1.28,14.58,15.58,16.58,17.58,1.46,1.56,1.66,1.76,Normal,50
C10473,L6,TypeB,33.29,1.03,11.06,12.06,13.06,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C10474,L6,TypeC,25.08,1.17,10.69,11.69,12.69,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50
C10475,L6,TypeB,28.65,1.12,11.45,12.45,13.45,14.45,1.14,1.24,1.34,1.44,Normal,50
C10476,L6,TypeA,26.11,1.13,9.05,10.05,29.05,31.05,0.9,1.0,2.9,3.1,Sudden_Anomaly,50
C10477,L6,TypeA,33.04,1.16,10.24,11.24,12.24,13.24,1.02,1.12,1.22,1.32,Normal,50
C10478,L6,TypeB,29.7,1.09,9.26,10.26,29.26,31.26,0.93,1.03,2.93,3.13,Sudden_Anomaly,50
C10479,L6,TypeC,30.63,1.2,11.71,12.71,13.71,14.71,1.17,1.27,1.37,1.47,Normal,50
C10480,L6,TypeB,33.66,1.12,10.32,11.32,12.32,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C10481,L6,TypeC,32.85,1.23,13.11,14.11,15.11,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C10482,L6,TypeA,32.92,1.27,10.78,11.78,12.78,13.78,1.08,1.18,1.28,1.38,Normal,50
C10483,L6,TypeA,29.0,1.13,8.26,9.26,10.26,11.26,0.83,0.93,1.03,1.13,Normal,50
C10484,L6,TypeC,30.66,1.05,12.46,13.46,32.46,34.46,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C10485,L6,TypeB,29.49,1.19,11.21,12.21,13.21,14.21,1.12,1.22,1.32,1.42,Normal,50
C10486,L6,TypeB,30.73,1.13,14.61,15.61,16.61,60.0,1.46,1.56,1.66,6.0,Absolute_Failure,50
C10487,L6,TypeC,26.01,1.06,8.48,10.48,13.48,18.48,0.85,1.05,1.35,1.85,Latent_Defect,50
C10488,L6,TypeA,25.38,1.19,11.23,11.23,11.23,11.23,1.12,1.12,1.12,1.12,High_Stable,50
C10489,L6,TypeC,33.31,1.06,12.95,13.95,14.95,15.95,1.29,1.39,1.49,1.59,Normal,50
C10490,L6,TypeA,34.64,1.07,8.79,10.79,13.79,18.79,0.88,1.08,1.38,1.88,Latent_Defect,50
C10491,L6,TypeB,26.35,1.25,10.75,12.75,15.75,20.75,1.08,1.28,1.58,2.08,Latent_Defect,50
C10492,L6,TypeC,32.99,1.16,8.95,10.95,13.95,18.95,0.9,1.1,1.4,1.9,Latent_Defect,50
C10493,L6,TypeA,28.09,1.19,14.63,15.63,16.63,60.0,1.46,1.56,1.66,6.0,Absolute_Failure,50
C10494,L6,TypeB,34.34,1.13,13.53,14.53,33.53,35.53,1.35,1.45,3.35,3.55,Sudden_Anomaly,50
C10495,L6,TypeC,30.67,1.29,10.53,10.53,10.53,10.53,1.05,1.05,1.05,1.05,High_Stable,50
C10496,L6,TypeA,33.43,1.02,9.86,10.86,29.86,31.86,0.99,1.09,2.99,3.19,Sudden_Anomaly,50
C10497,L6,TypeB,25.51,1.14,14.47,15.47,16.47,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C10498,L6,TypeC,26.56,1.26,9.15,10.15,29.15,31.15,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C10499,L6,TypeB,28.98,1.01,13.42,14.42,33.42,35.42,1.34,1.44,3.34,3.54,Sudden_Anomaly,50
C10500,L6,TypeC,33.57,1.17,9.01,10.01,29.01,31.01,0.9,1.0,2.9,3.1,Sudden_Anomaly,50
C10501,L6,TypeA,34.64,1.2,9.4,11.4,14.4,19.4,0.94,1.14,1.44,1.94,Latent_Defect,50
C10502,L6,TypeC,30.86,1.01,13.55,14.55,15.55,16.55,1.35,1.45,1.55,1.65,Normal,50
C10503,L6,TypeC,26.47,1.28,11.65,11.65,11.65,11.65,1.16,1.16,1.16,1.16,High_Stable,50
C10504,L6,TypeC,33.45,1.08,10.52,11.52,12.52,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C10505,L6,TypeB,30.77,1.15,10.63,11.63,12.63,13.63,1.06,1.16,1.26,1.36,Normal,50
C10506,L6,TypeC,25.62,1.21,9.42,9.42,9.42,9.42,0.94,0.94,0.94,0.94,High_Stable,50
C10507,L6,TypeB,29.49,1.08,13.51,15.51,18.51,23.51,1.35,1.55,1.85,2.35,Latent_Defect,50
C10508,L6,TypeB,28.41,1.14,12.57,14.57,17.57,22.57,1.26,1.46,1.76,2.26,Latent_Defect,50
C10509,L6,TypeA,26.53,1.05,14.07,16.07,19.07,24.07,1.41,1.61,1.91,2.41,Latent_Defect,50
C10510,L6,TypeC,27.01,1.23,9.77,10.77,11.77,12.77,0.98,1.08,1.18,1.28,Normal,50
C10511,L6,TypeB,33.8,1.13,11.48,11.48,11.48,11.48,1.15,1.15,1.15,1.15,High_Stable,50
C10512,L6,TypeA,25.3,1.12,9.98,10.98,29.98,31.98,1.0,1.1,3.0,3.2,Sudden_Anomaly,50
C10513,L6,TypeA,32.05,1.18,8.76,9.76,10.76,11.76,0.88,0.98,1.08,1.18,Normal,50
C10514,L6,TypeA,28.02,1.03,13.8,14.8,33.8,35.8,1.38,1.48,3.38,3.58,Sudden_Anomaly,50
C10515,L6,TypeB,29.31,1.24,10.5,11.5,12.5,13.5,1.05,1.15,1.25,1.35,Normal,50
C10516,L6,TypeA,28.23,1.02,13.95,13.95,13.95,13.95,1.39,1.39,1.39,1.39,High_Stable,50
C10517,L6,TypeB,25.46,1.04,13.55,14.55,15.55,16.55,1.36,1.46,1.56,1.66,Normal,50
C10518,L6,TypeA,33.2,1.14,11.12,12.12,31.12,33.12,1.11,1.21,3.11,3.31,Sudden_Anomaly,50
C10519,L6,TypeA,30.14,1.14,8.15,9.15,28.15,30.15,0.82,0.92,2.82,3.02,Sudden_Anomaly,50
C10520,L6,TypeC,25.17,1.13,10.2,11.2,12.2,60.0,1.02,1.12,1.22,6.0,Absolute_Failure,50
C10521,L6,TypeB,28.52,1.11,10.51,11.51,12.51,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C10522,L6,TypeA,26.48,1.11,14.82,16.82,19.82,24.82,1.48,1.68,1.98,2.48,Latent_Defect,50
C10523,L6,TypeC,26.97,1.3,9.53,11.53,14.53,19.53,0.95,1.15,1.45,1.95,Latent_Defect,50
C10524,L6,TypeB,31.48,1.01,14.47,15.47,16.47,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C10525,L6,TypeC,25.38,1.16,11.91,11.91,11.91,11.91,1.19,1.19,1.19,1.19,High_Stable,50
C10526,L6,TypeC,30.67,1.09,11.1,13.1,16.1,21.1,1.11,1.31,1.61,2.11,Latent_Defect,50
C10527,L6,TypeC,28.27,1.27,11.92,13.92,16.92,21.92,1.19,1.39,1.69,2.19,Latent_Defect,50
C10528,L6,TypeC,28.41,1.16,14.17,16.17,19.17,24.17,1.42,1.62,1.92,2.42,Latent_Defect,50
C10529,L6,TypeC,25.63,1.08,9.49,11.49,14.49,19.49,0.95,1.15,1.45,1.95,Latent_Defect,50
C10530,L6,TypeC,28.65,1.21,12.99,13.99,14.99,15.99,1.3,1.4,1.5,1.6,Normal,50
C10531,L6,TypeC,25.74,1.29,9.66,10.66,29.66,31.66,0.97,1.07,2.97,3.17,Sudden_Anomaly,50
C10532,L6,TypeA,32.27,1.18,13.2,15.2,18.2,23.2,1.32,1.52,1.82,2.32,Latent_Defect,50
C10533,L6,TypeA,31.62,1.14,11.84,11.84,11.84,11.84,1.18,1.18,1.18,1.18,High_Stable,50
C10534,L6,TypeB,32.72,1.16,11.75,12.75,31.75,33.75,1.18,1.28,3.18,3.38,Sudden_Anomaly,50
C10535,L6,TypeA,30.2,1.06,11.07,12.07,31.07,33.07,1.11,1.21,3.11,3.31,Sudden_Anomaly,50
C10536,L6,TypeA,29.25,1.07,14.53,15.53,16.53,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C10537,L6,TypeC,25.53,1.13,14.52,16.52,19.52,24.52,1.45,1.65,1.95,2.45,Latent_Defect,50
C10538,L6,TypeC,33.17,1.05,12.76,13.76,14.76,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C10539,L6,TypeB,29.49,1.17,12.92,14.92,17.92,22.92,1.29,1.49,1.79,2.29,Latent_Defect,50
C10540,L6,TypeC,28.8,1.04,13.6,14.6,33.6,35.6,1.36,1.46,3.36,3.56,Sudden_Anomaly,50
C10541,L6,TypeB,31.82,1.3,14.84,15.84,34.84,36.84,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C10542,L6,TypeC,34.14,1.18,10.43,12.43,15.43,20.43,1.04,1.24,1.54,2.04,Latent_Defect,50
C10543,L6,TypeB,33.18,1.27,12.34,14.34,17.34,22.34,1.23,1.43,1.73,2.23,Latent_Defect,50
C10544,L6,TypeB,29.9,1.2,13.32,14.32,33.32,35.32,1.33,1.43,3.33,3.53,Sudden_Anomaly,50
C10545,L6,TypeB,26.76,1.12,8.6,9.6,10.6,60.0,0.86,0.96,1.06,6.0,Absolute_Failure,50
C10546,L6,TypeA,30.26,1.06,10.07,11.07,12.07,13.07,1.01,1.11,1.21,1.31,Normal,50
C10547,L6,TypeA,26.33,1.29,11.3,11.3,11.3,11.3,1.13,1.13,1.13,1.13,High_Stable,50
C10548,L6,TypeC,31.2,1.24,10.78,11.78,30.78,32.78,1.08,1.18,3.08,3.28,Sudden_Anomaly,50
C10549,L6,TypeA,29.13,1.11,13.83,13.83,13.83,13.83,1.38,1.38,1.38,1.38,High_Stable,50
C10550,L6,TypeB,26.34,1.15,9.12,10.12,11.12,60.0,0.91,1.01,1.11,6.0,Absolute_Failure,50
C10551,L6,TypeC,31.62,1.09,11.01,13.01,16.01,21.01,1.1,1.3,1.6,2.1,Latent_Defect,50
C10552,L6,TypeB,27.05,1.06,13.25,15.25,18.25,23.25,1.32,1.52,1.82,2.32,Latent_Defect,50
C10553,L6,TypeB,33.22,1.12,9.15,10.15,29.15,31.15,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C10554,L6,TypeB,31.95,1.04,8.49,8.49,8.49,8.49,0.85,0.85,0.85,0.85,High_Stable,50
C10555,L6,TypeB,32.81,1.16,10.92,11.92,30.92,32.92,1.09,1.19,3.09,3.29,Sudden_Anomaly,50
C10556,L6,TypeC,28.23,1.06,11.98,12.98,13.98,60.0,1.2,1.3,1.4,6.0,Absolute_Failure,50
C10557,L6,TypeA,26.85,1.27,12.82,13.82,32.82,34.82,1.28,1.38,3.28,3.48,Sudden_Anomaly,50
C10558,L6,TypeC,25.28,1.29,10.08,11.08,30.08,32.08,1.01,1.11,3.01,3.21,Sudden_Anomaly,50
C10559,L6,TypeA,29.5,1.01,11.11,12.11,13.11,14.11,1.11,1.21,1.31,1.41,Normal,50
C10560,L6,TypeB,25.74,1.25,11.73,13.73,16.73,21.73,1.17,1.37,1.67,2.17,Latent_Defect,50
C10561,L6,TypeB,33.61,1.17,13.46,14.46,33.46,35.46,1.35,1.45,3.35,3.55,Sudden_Anomaly,50
C10562,L6,TypeC,32.82,1.24,12.15,13.15,14.15,15.15,1.22,1.32,1.42,1.52,Normal,50
C10563,L6,TypeA,29.2,1.15,10.63,10.63,10.63,10.63,1.06,1.06,1.06,1.06,High_Stable,50
C10564,L6,TypeB,30.25,1.09,8.33,10.33,13.33,18.33,0.83,1.03,1.33,1.83,Latent_Defect,50
C10565,L6,TypeA,26.53,1.22,11.53,11.53,11.53,11.53,1.15,1.15,1.15,1.15,High_Stable,50
C10566,L6,TypeA,31.57,1.25,11.47,12.47,13.47,60.0,1.15,1.25,1.35,6.0,Absolute_Failure,50
C10567,L6,TypeA,34.0,1.27,8.24,9.24,10.24,11.24,0.82,0.92,1.02,1.12,Normal,50
C10568,L6,TypeB,27.17,1.16,11.49,11.49,11.49,11.49,1.15,1.15,1.15,1.15,High_Stable,50
C10569,L6,TypeC,30.86,1.07,10.49,11.49,30.49,32.49,1.05,1.15,3.05,3.25,Sudden_Anomaly,50
C10570,L6,TypeB,28.16,1.27,8.37,9.37,10.37,11.37,0.84,0.94,1.04,1.14,Normal,50
C10571,L6,TypeC,30.24,1.21,12.16,13.16,14.16,15.16,1.22,1.32,1.42,1.52,Normal,50
C10572,L6,TypeA,29.66,1.05,14.6,14.6,14.6,14.6,1.46,1.46,1.46,1.46,High_Stable,50
C10573,L6,TypeC,33.68,1.01,9.57,10.57,29.57,31.57,0.96,1.06,2.96,3.16,Sudden_Anomaly,50
C10574,L6,TypeB,32.63,1.25,11.72,12.72,13.72,60.0,1.17,1.27,1.37,6.0,Absolute_Failure,50
C10575,L6,TypeA,29.82,1.29,12.9,12.9,12.9,12.9,1.29,1.29,1.29,1.29,High_Stable,50
C10576,L6,TypeC,29.95,1.3,12.91,13.91,14.91,60.0,1.29,1.39,1.49,6.0,Absolute_Failure,50
C10577,L6,TypeB,30.38,1.07,12.34,13.34,32.34,34.34,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C10578,L6,TypeB,30.93,1.01,12.39,12.39,12.39,12.39,1.24,1.24,1.24,1.24,High_Stable,50
C10579,L6,TypeC,34.47,1.25,14.68,16.68,19.68,24.68,1.47,1.67,1.97,2.47,Latent_Defect,50
C10580,L6,TypeA,34.71,1.29,10.93,10.93,10.93,10.93,1.09,1.09,1.09,1.09,High_Stable,50
C10581,L6,TypeA,35.0,1.2,9.34,10.34,11.34,60.0,0.93,1.03,1.13,6.0,Absolute_Failure,50
C10582,L6,TypeC,28.33,1.24,11.82,12.82,13.82,14.82,1.18,1.28,1.38,1.48,Normal,50
C10583,L6,TypeB,32.24,1.21,13.93,13.93,13.93,13.93,1.39,1.39,1.39,1.39,High_Stable,50
C10584,L6,TypeB,30.14,1.15,10.79,11.79,12.79,13.79,1.08,1.18,1.28,1.38,Normal,50
C10585,L6,TypeB,32.35,1.16,12.5,14.5,17.5,22.5,1.25,1.45,1.75,2.25,Latent_Defect,50
C10586,L6,TypeB,29.98,1.07,14.09,15.09,16.09,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C10587,L6,TypeB,34.54,1.27,11.92,11.92,11.92,11.92,1.19,1.19,1.19,1.19,High_Stable,50
C10588,L6,TypeC,32.75,1.23,13.61,13.61,13.61,13.61,1.36,1.36,1.36,1.36,High_Stable,50
C10589,L6,TypeA,30.07,1.18,14.18,16.18,19.18,24.18,1.42,1.62,1.92,2.42,Latent_Defect,50
C10590,L6,TypeB,25.53,1.22,10.45,10.45,10.45,10.45,1.04,1.04,1.04,1.04,High_Stable,50
C10591,L6,TypeC,27.78,1.19,10.33,10.33,10.33,10.33,1.03,1.03,1.03,1.03,High_Stable,50
C10592,L6,TypeA,33.21,1.02,11.6,12.6,13.6,14.6,1.16,1.26,1.36,1.46,Normal,50
C10593,L6,TypeB,28.55,1.12,8.39,8.39,8.39,8.39,0.84,0.84,0.84,0.84,High_Stable,50
C10594,L6,TypeC,34.93,1.14,11.74,12.74,13.74,14.74,1.17,1.27,1.37,1.47,Normal,50
C10595,L6,TypeA,26.28,1.09,9.75,10.75,11.75,12.75,0.97,1.07,1.17,1.27,Normal,50
C10596,L6,TypeA,28.58,1.24,10.55,10.55,10.55,10.55,1.05,1.05,1.05,1.05,High_Stable,50
C10597,L6,TypeB,27.83,1.28,8.28,9.28,10.28,60.0,0.83,0.93,1.03,6.0,Absolute_Failure,50
C10598,L6,TypeA,27.18,1.06,8.01,8.01,8.01,8.01,0.8,0.8,0.8,0.8,High_Stable,50
C10599,L6,TypeB,31.48,1.15,8.35,9.35,10.35,60.0,0.83,0.93,1.03,6.0,Absolute_Failure,50
C10600,L6,TypeC,31.27,1.08,9.56,10.56,11.56,12.56,0.96,1.06,1.16,1.26,Normal,50
C10601,L6,TypeB,29.0,1.18,13.01,13.01,13.01,13.01,1.3,1.3,1.3,1.3,High_Stable,50
C10602,L6,TypeB,27.09,1.29,13.54,14.54,15.54,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50
C10603,L6,TypeC,29.68,1.25,10.91,10.91,10.91,10.91,1.09,1.09,1.09,1.09,High_Stable,50
C10604,L6,TypeB,31.13,1.09,11.34,12.34,31.34,33.34,1.13,1.23,3.13,3.33,Sudden_Anomaly,50
C10605,L6,TypeB,32.96,1.1,10.44,11.44,12.44,13.44,1.04,1.14,1.24,1.34,Normal,50
C10606,L6,TypeC,28.08,1.0,10.25,11.25,12.25,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C10607,L6,TypeB,27.15,1.12,8.33,10.33,13.33,18.33,0.83,1.03,1.33,1.83,Latent_Defect,50
C10608,L6,TypeB,28.97,1.22,8.75,9.75,10.75,60.0,0.87,0.97,1.07,6.0,Absolute_Failure,50
C10609,L6,TypeA,30.08,1.02,13.17,14.17,33.17,35.17,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C10610,L6,TypeC,27.08,1.05,13.83,14.83,33.83,35.83,1.38,1.48,3.38,3.58,Sudden_Anomaly,50
C10611,L6,TypeB,28.94,1.3,13.4,14.4,15.4,60.0,1.34,1.44,1.54,6.0,Absolute_Failure,50
C10612,L6,TypeA,29.15,1.15,12.11,14.11,17.11,22.11,1.21,1.41,1.71,2.21,Latent_Defect,50
C10613,L6,TypeC,28.68,1.28,13.85,15.85,18.85,23.85,1.38,1.58,1.88,2.38,Latent_Defect,50
C10614,L6,TypeA,30.12,1.25,9.4,10.4,29.4,31.4,0.94,1.04,2.94,3.14,Sudden_Anomaly,50
C10615,L6,TypeC,26.75,1.2,8.66,10.66,13.66,18.66,0.87,1.07,1.37,1.87,Latent_Defect,50
C10616,L6,TypeB,34.89,1.01,9.0,10.0,11.0,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C10617,L6,TypeA,34.23,1.14,12.65,13.65,14.65,60.0,1.26,1.36,1.46,6.0,Absolute_Failure,50
C10618,L6,TypeA,34.36,1.06,11.78,13.78,16.78,21.78,1.18,1.38,1.68,2.18,Latent_Defect,50
C10619,L6,TypeB,31.99,1.22,12.78,13.78,14.78,15.78,1.28,1.38,1.48,1.58,Normal,50
C10620,L6,TypeB,27.12,1.19,8.26,9.26,10.26,60.0,0.83,0.93,1.03,6.0,Absolute_Failure,50
C10621,L6,TypeA,33.71,1.09,13.4,14.4,15.4,16.4,1.34,1.44,1.54,1.64,Normal,50
C10622,L6,TypeB,29.99,1.19,13.55,14.55,15.55,16.55,1.35,1.45,1.55,1.65,Normal,50
C10623,L6,TypeB,34.23,1.07,8.97,9.97,10.97,11.97,0.9,1.0,1.1,1.2,Normal,50
C10624,L6,TypeC,31.15,1.24,13.65,15.65,18.65,23.65,1.36,1.56,1.86,2.36,Latent_Defect,50
C10625,L6,TypeA,30.46,1.29,8.63,9.63,10.63,11.63,0.86,0.96,1.06,1.16,Normal,50
C10626,L6,TypeB,32.5,1.02,10.83,10.83,10.83,10.83,1.08,1.08,1.08,1.08,High_Stable,50
C10627,L6,TypeA,27.77,1.27,8.58,8.58,8.58,8.58,0.86,0.86,0.86,0.86,High_Stable,50
C10628,L6,TypeC,28.8,1.18,14.85,15.85,16.85,17.85,1.49,1.59,1.69,1.79,Normal,50
C10629,L6,TypeB,32.78,1.08,9.97,10.97,11.97,12.97,1.0,1.1,1.2,1.3,Normal,50
C10630,L6,TypeB,29.26,1.03,14.19,15.19,34.19,36.19,1.42,1.52,3.42,3.62,Sudden_Anomaly,50
C10631,L6,TypeA,30.99,1.02,8.3,9.3,10.3,11.3,0.83,0.93,1.03,1.13,Normal,50
C10632,L6,TypeA,34.17,1.03,8.01,8.01,8.01,8.01,0.8,0.8,0.8,0.8,High_Stable,50
C10633,L6,TypeA,28.71,1.06,8.61,10.61,13.61,18.61,0.86,1.06,1.36,1.86,Latent_Defect,50
C10634,L6,TypeC,28.25,1.26,9.42,11.42,14.42,19.42,0.94,1.14,1.44,1.94,Latent_Defect,50
C10635,L6,TypeB,34.38,1.15,14.7,15.7,16.7,17.7,1.47,1.57,1.67,1.77,Normal,50
C10636,L6,TypeA,27.58,1.19,9.22,10.22,29.22,31.22,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C10637,L6,TypeB,33.26,1.05,14.6,16.6,19.6,24.6,1.46,1.66,1.96,2.46,Latent_Defect,50
C10638,L6,TypeB,25.48,1.13,10.87,11.87,12.87,13.87,1.09,1.19,1.29,1.39,Normal,50
C10639,L6,TypeB,28.92,1.28,14.91,15.91,34.91,36.91,1.49,1.59,3.49,3.69,Sudden_Anomaly,50
C10640,L6,TypeC,32.83,1.05,14.74,16.74,19.74,24.74,1.47,1.67,1.97,2.47,Latent_Defect,50
C10641,L6,TypeB,27.21,1.21,9.67,10.67,29.67,31.67,0.97,1.07,2.97,3.17,Sudden_Anomaly,50
C10642,L6,TypeA,26.81,1.03,10.37,11.37,12.37,13.37,1.04,1.14,1.24,1.34,Normal,50
C10643,L6,TypeC,32.04,1.28,8.91,8.91,8.91,8.91,0.89,0.89,0.89,0.89,High_Stable,50
C10644,L6,TypeA,30.1,1.13,8.91,10.91,13.91,18.91,0.89,1.09,1.39,1.89,Latent_Defect,50
C10645,L6,TypeB,27.28,1.21,8.73,9.73,10.73,60.0,0.87,0.97,1.07,6.0,Absolute_Failure,50
C10646,L6,TypeA,29.38,1.14,13.39,13.39,13.39,13.39,1.34,1.34,1.34,1.34,High_Stable,50
C10647,L6,TypeB,33.1,1.29,8.23,9.23,10.23,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C10648,L6,TypeB,25.74,1.14,13.92,13.92,13.92,13.92,1.39,1.39,1.39,1.39,High_Stable,50
C10649,L6,TypeA,32.07,1.02,14.13,14.13,14.13,14.13,1.41,1.41,1.41,1.41,High_Stable,50
C10650,L6,TypeA,29.64,1.15,13.7,15.7,18.7,23.7,1.37,1.57,1.87,2.37,Latent_Defect,50
C10651,L6,TypeB,29.51,1.26,9.75,10.75,11.75,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C10652,L6,TypeB,26.92,1.07,9.19,10.19,11.19,60.0,0.92,1.02,1.12,6.0,Absolute_Failure,50
C10653,L6,TypeB,25.57,1.08,12.41,12.41,12.41,12.41,1.24,1.24,1.24,1.24,High_Stable,50
C10654,L6,TypeC,28.92,1.14,14.03,16.03,19.03,24.03,1.4,1.6,1.9,2.4,Latent_Defect,50
C10655,L6,TypeC,34.12,1.18,12.71,13.71,32.71,34.71,1.27,1.37,3.27,3.47,Sudden_Anomaly,50
C10656,L6,TypeB,25.58,1.22,14.06,15.06,16.06,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C10657,L6,TypeB,30.6,1.22,12.3,13.3,14.3,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50
C10658,L6,TypeB,33.24,1.05,12.69,13.69,14.69,60.0,1.27,1.37,1.47,6.0,Absolute_Failure,50
C10659,L6,TypeB,34.91,1.08,14.31,15.31,16.31,17.31,1.43,1.53,1.63,1.73,Normal,50
C10660,L6,TypeC,28.89,1.23,12.45,12.45,12.45,12.45,1.25,1.25,1.25,1.25,High_Stable,50
C10661,L6,TypeA,28.35,1.08,8.25,9.25,10.25,11.25,0.83,0.93,1.03,1.13,Normal,50
C10662,L6,TypeB,27.18,1.09,13.21,14.21,15.21,16.21,1.32,1.42,1.52,1.62,Normal,50
C10663,L6,TypeC,29.02,1.29,10.33,10.33,10.33,10.33,1.03,1.03,1.03,1.03,High_Stable,50
C10664,L6,TypeB,32.92,1.08,13.14,14.14,33.14,35.14,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C10665,L6,TypeA,26.47,1.09,14.69,16.69,19.69,24.69,1.47,1.67,1.97,2.47,Latent_Defect,50
C10666,L6,TypeC,33.8,1.17,11.63,12.63,13.63,14.63,1.16,1.26,1.36,1.46,Normal,50
C10667,L6,TypeB,30.43,1.13,11.21,12.21,13.21,14.21,1.12,1.22,1.32,1.42,Normal,50
C10668,L6,TypeB,31.05,1.08,8.16,10.16,13.16,18.16,0.82,1.02,1.32,1.82,Latent_Defect,50
C10669,L6,TypeC,32.91,1.24,13.03,14.03,33.03,35.03,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C10670,L6,TypeB,26.44,1.27,13.07,13.07,13.07,13.07,1.31,1.31,1.31,1.31,High_Stable,50
C10671,L6,TypeC,27.35,1.3,9.34,10.34,11.34,60.0,0.93,1.03,1.13,6.0,Absolute_Failure,50
C10672,L6,TypeC,34.2,1.21,13.16,14.16,15.16,16.16,1.32,1.42,1.52,1.62,Normal,50
